bus_id,Pg,Qg
9,3,-31.1471
21,0,0
23,17.87,-29.8107
25,103.806,40.1373
27,28.457,-113.592
42,11.961,2.18745
46,51.849,-90.9176
51,167.297,56.8557
55,0,0
60,3,9.352
70,5.32,9.296
73,517.506,-37.9152
75,10,144.76
75,2000,145.225
78,3,3.77243
96,90.2811,63.5344
112,3,3.66
116,3,51.286
119,0,0
129,89.9478,-45.1699
141,633.852,-51.8244
147,3,9.607
151,0,0
152,352.465,73.2702
154,339.045,-12.2839
160,0,0
163,0,0
178,0,0
179,0,0
182,0,0
192,0,0
196,0,0
199,0,0
199,0,0
199,0,0
211,3,6.56911
217,0,0
224,0,0
237,0,0
243,289.451,151.457
252,0,0
257,0,0
263,4.087,-0.40511
267,3,192.751
269,38.686,79.1165
274,4.75,-18.7348
286,1500,59.8388
293,4.75,0.0208706
302,0,0
305,27.58,119.484
314,0,0
322,301.547,-36.3017
332,4.5,4.46825
333,0,0
336,0,0
339,1.95,59.4074
350,0,0
351,75,56.5313
352,0,0
353,0,0
356,3,-0.424462
358,541.349,69.982
359,0,0
368,5.781,10.8488
371,353.996,1.65782
371,0,0
371,0,0
372,13.897,0.0715844
375,0,0
379,679.747,84.6679
382,0,0
388,273.007,-65.0239
392,519.031,116.615
398,3,10.9369
401,0,0
412,123.176,88.979
414,424.867,-142.428
421,3,-178.353
431,379.45,-52.5267
433,184.445,1.71567
442,9.363,132.773
456,75,110.397
468,28.5,-28.431
474,0,0
474,0,0
506,0,0
510,543.269,30.9511
543,325.909,63.3446
563,0,0
566,971.92,57.5063
569,338.861,8.26837
579,517.199,66.1661
582,809.383,70.8117
584,3,-24.181
588,0,0
609,3,10.678
614,237.722,21.3156
626,0,0
629,0,0
630,0,0
630,0,0
630,3.375,26.421
630,3,30.744
630,0,0
630,0,0
634,0,0
638,794.199,53.5194
652,0,0
652,0,0
652,3,14.6859
652,29.514,120.537
652,0,0
652,3,3.77802
664,11.604,-5.57831
669,152.617,-286.784
682,3,3.65999
686,0,0
696,1398.4,-550
698,3,-3.65999
702,3,181.637
715,0,0
719,0,0
722,0,0
728,0,0
730,103.924,75.7948
732,258.711,25.8609
735,0,0
739,0,0
742,0,0
748,0,0
765,0,0
770,0,0
770,0,0
774,10.752,53.0367
775,3,16.3813
783,3,73.6158
788,250.434,-20.8025
789,3,3.64842
791,259.651,13.4611
792,1740.69,413.857
800,5.018,0.31992
801,3,53.44
809,44.267,0.0722059
816,0,0
816,3.8,-27.715
816,0,0
816,3.8,-27.715
819,0,0
820,3,16.4009
821,0,0
825,367.913,28.2985
829,209.357,3.55744
836,0,0
839,3,15.3149
839,0,0
840,3,16.3819
842,3,-0.265729
850,44.267,0.0722059
859,0,0
862,259.62,14.0494
863,0,0
864,0,0
869,295.067,26.0037
873,0,0
880,3.42,-2.87199
906,0,0
926,608.193,250.243
938,0,0
938,0,0
938,0,0
961,485.9,116.169
965,409.833,-164.157
987,6.65,-23.779
992,0,0
992,0,0
992,0,0
992,1.9,5.12087
996,1048.94,166.624
1007,0,0
1048,0,0
1056,57,-35.6812
1061,233.18,60.6687
1065,0,0
1077,9.184,-439.816
1086,0,0
1092,0,0
1092,0,0
1139,216.525,1.0561
1140,96.3369,-14.7016
1142,0,0
1143,71.1869,33.5411
1144,3,32.1091
1145,276.087,7.91403
1146,242.749,-0.446111
1173,3,0.492512
1175,0,0
1181,3.053,0.662124
1183,0,0
1185,0,0
1187,0,0
1189,3,0.331303
1191,3,7.12
1193,0,0
1195,3,1.39198
1205,254.189,79.4884
1210,268.382,-438.094
1213,0,0
1247,0,0
1248,21.421,-45.5065
1260,114.27,-10.444
1262,293.758,-50.9658
1263,295.078,-54.3076
1264,0,0
1266,3,-3.66
1286,61.38,44.1336
1289,45.001,373.355
1290,476.78,-336.902
1324,3,-0.502005
1325,3,-0.502005
1328,3,-0.87408
1329,3,-0.502005
1332,0,0
1339,0,0
1345,0,0
1346,0,0
1347,0,0
1348,12.75,-12.5858
1349,0,0
1350,0,0
1353,1500,36.4947
1355,841.384,-23.1407
1360,872.103,198.865
1364,12.75,-12.5858
1365,14.67,10.8875
1369,14.3,-27.895
1374,100,141.687
1381,0,0
1383,693.38,-44.6847
1384,3,11.813
1385,19.89,10.2107
1386,0,0
1395,0,0
1399,0,0
1415,19.89,10.2107
1431,3.925,4.72422
1446,378.383,76.3056
1447,329.742,107.501
1449,1339.35,-143.031
1454,233.439,-10.3473
1456,0,0
1458,0,0
1461,0,0
1462,0,0
1472,0,0
1474,0,0
1475,20.19,29.517
1476,20.19,29.517
1477,0,0
1480,0,0
1481,0,0
1482,28.78,18.7504
1483,0,0
1496,0,0
1503,29.717,133.59
1510,0,0
1514,0,0
1514,64.643,238.525
1517,10.177,27.3517
1521,8.651,-34.132
1525,0,0
1526,841.278,-408.258
1530,0,0
1535,40,79.0691
1536,0,0
1540,0,0
1543,0,0
1545,312.538,37.893
1547,0,0
1549,0,0
1551,0,0
1554,3,16.1735
1554,1066.48,245.076
1555,1314.8,-83.9172
1556,75,500.995
1562,51.4098,-26.5859
1564,3,62.3624
1565,27.783,124.898
1566,0,0
1573,0,0
1590,100,102.429
1600,0,0
1601,0,0
1602,0,0
1603,0,0
1605,0,0
1606,18.94,45.75
1613,302.795,85.3342
1617,305.717,174.85
1620,997.881,78.182
1625,58.6497,-16.0226
1630,0,0
1642,380.092,-155.239
1643,0,0
1646,0,0
1648,0,0
1652,0,0
1655,0,0
