bus_id,Pg,Qg
58576,108,-59.5
58577,89,-38.6
58578,30.2113,-35.2
58578,30.2113,-35.2
58578,30.2113,-35.2
58578,30.2113,-35.2
58580,105,-34.5
58580,105,-34.5
58580,105,-34.5
58580,105,-34.5
58580,105,-34.5
58581,82.8,-45.6
58582,46.1,-30.3
58583,10,2.71932
58583,12.44,1.4334
58583,12.44,1.4334
58583,12.44,1.4334
58583,12.44,1.4334
58583,12.44,1.4334
58583,12.44,1.4334
58583,12.44,1.4334
58584,40,-37.5
58584,30,-25.6
58584,30,-37.9
58584,30,-38
58584,30,-38
58585,22,-22.7
58586,9.09794,-20.5
58586,9.09794,-20.5
58586,9.09794,-20.5
58586,9.09794,-20.5
58587,2,1.09096
58587,2,1.09096
58587,2,1.09096
58587,2,1.09096
58587,2,1.09096
58587,2,1.09096
58587,2,1.09096
58587,2,1.09096
58587,2,1.09096
58589,10.7581,-1.97133
58589,31.7619,-5.26945
58589,31.7619,-8.6205
58590,19,-10.2
58592,23,-15.4
58593,9.72719,-13.1
58593,9.72719,-13.1
58593,9.72719,-14.3
58593,9.72719,-14.3
58594,9.6,-3.2
58594,9.6,-3.2
58594,9.6,-3.2
58594,9.6,-3.2
58595,4.57,-2.01
58595,4.57,-2.01
58595,4.57,-2.01
58595,4.57,-2.01
58595,4.57,-2.01
58595,4.57,-2.01
58595,4.57,-2.01
58595,4.57,-2.01
58598,24,-11.9
58599,8,-2.67
58599,8,-2.67
58599,8,-2.67
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,29,11.4901
58601,29,11.4901
58601,29,11.4901
58601,29,11.4901
58601,29,11.4901
58601,75.82,9.21063
58601,29,11.4901
58601,29,11.4901
58601,29,11.4901
58601,27.2134,9.65631
58601,27.2134,9.65631
58601,27.2134,9.65631
58601,27.2134,9.65631
58601,27.2134,9.65631
58601,27.2134,9.65631
58601,27.2134,9.65631
58601,75.82,9.21063
58601,27.2134,9.65631
58601,27.2134,9.65631
58601,27.2134,9.65631
58601,27.2134,9.65631
58601,27.2134,9.65631
58601,27.2134,9.65631
58601,27.2134,12.3355
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58601,75.82,9.21063
58602,23.2,-1.7232
58602,13.2,2.33461
58602,13.2,2.38691
58602,13.2,2.38691
58602,13.2,2.38691
58602,13.2,2.38691
58602,13.2,2.38691
58602,13.2,2.38691
58602,13.2,2.38691
58602,13.2,2.38691
58602,58.1,-2.07381
58602,23.2,-1.7232
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,23.2,-1.7232
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,58.1,-2.07381
58602,23.2,-1.7232
58602,23.2,-1.7232
58602,23.2,-1.7232
58602,23.2,-1.7232
58602,23.2,-1.7232
58602,13.2,2.33461
58603,642.2,-211.1
58604,108.791,-57
58604,159,-104
58605,90,-88.1
58605,80,-70.8
58605,80,-70.8
58606,99,-41.5
58606,99,-41.5
58606,65,-21.5
58606,65,-21.5
58607,96.4681,-26.5
58607,48,-11.5
58608,96.468,-8.52117
58608,67,-4.47733
58609,117.983,-53.8
58609,117.983,-53.8
58609,117.983,-59.5
58610,52,-6.00605
58610,52,-6.00605
58610,52,-6.00605
58610,52,-6.00605
58610,52,-6.00605
58610,52,-6.00605
58610,52,-6.00605
58610,52,-6.00605
58610,52,-6.00605
58610,52,-6.00605
58610,52,-6.00605
58610,52,-6.00605
58610,52,-6.00605
58610,52,-6.00605
58610,52,-6.00605
58610,52,-6.00605
58611,30.8285,-15.8082
58611,30.8285,-15.8082
58611,30.8285,-15.8082
58614,40.3693,-37.5
58614,40.3693,-43.3
58614,40.3693,-43.3
58615,86.4,-47.6
58616,41.32,-27.57
58617,40.28,-44.4
58618,80.4,-33.5
58619,41.52,22.0743
58620,39.48,-0.00685749
58621,78.96,-20.1279
58622,77.6,-6.99566
58624,30,-29.6
58625,28.8,8.38079
58626,24.2853,-23
58626,24.2853,-23
58626,24.2853,-23
58626,24.2853,-23
58626,24.2853,-23
58626,24.2853,-26.5
58626,24.2853,-23
58626,24.2853,-23
58626,24.2853,-23
58626,24.2853,-23
58626,24.2853,-23
58626,24.2853,-23
58626,24.2853,-23
58626,24.2853,-23
58627,109.459,-58.8
58627,15.7868,-22.8
58627,15.7868,-22.8
58627,15.7868,-22.8
58627,15.7868,-22.8
58627,15.7868,-22.8
58627,15.7868,-22.8
58628,3.38,12.2
58628,3.38,12.2
58628,3.38,12.2
58628,3.38,12.2
58628,8,30
58629,15.5447,17.2
58629,15.5447,17.2
58631,50,-16.7
58631,50,-16.7
58632,17.615,-15.9
58632,17.615,-16.5
58634,2,19.5
58635,14.2,8.8
58635,14.2,8.8
58635,14.2,8.8
58636,16.8,4.04979
58636,25.6,8.90114
58637,5.33,10
58637,5.33,10
58637,5.33,10
58638,40,13.1
58638,40,13.1
58639,40,13.1
58639,40,13.1
58639,40,13.1
58640,17.8718,12.7
58641,2,4.65
58641,2,4.65
58642,6.1,3.85
58642,6.1,3.85
58642,6.1,3.85
58642,6.1,3.85
58642,6.1,3.85
58642,6.1,3.85
58643,4,22.3
58644,13.2249,15.7
58644,13.2249,15.7
58644,13.2249,21.8
58645,15.925,-5.35
58645,15.925,-5.35
58646,15,-4.95
58646,15,-4.95
58647,29.4,-9.8
58647,29.4,-9.8
58647,29.4,-9.8
58647,29.4,-9.8
58648,13,4.25
58648,13,4.25
58649,17.9129,16.1
58650,13.4192,-8.5
58650,13.4192,-8.5
58651,10.48,0.749928
58652,19.68,-2.79966
58652,20.16,-2.96128
