bus_id,Vm,Va_deg
58575,1.05707,2.8721
58576,1.05937,5.0295
58577,1.04397,6.62292
58578,1.068,10.6511
58579,1.06886,10.1975
58580,1.06405,16.7969
58581,1.05045,11.3214
58582,1.08542,4.2577
58583,1.04145,13.4645
58584,1.02899,12.9048
58585,1.03866,2.53666
58586,1.0554,6.46817
58587,1.02588,0.916677
58588,1.05656,5.83728
58589,1.03138,9.90785
58590,1.07093,3.57831
58591,1.05229,5.42964
58592,1.0555,6.16471
58593,1.07383,4.59782
58594,1.04313,5.21414
58595,1.02764,6.24184
58596,1.09905,3.58532
58597,1.08542,4.25863
58598,1.05999,9.42858
58599,1.04383,5.20893
58600,1.08805,4.52024
58601,1.01871,18.1677
58602,1.01346,9.62272
58603,0.946937,25.8786
58604,1.0067,2.6471
58605,0.94951,24.1931
58606,0.955542,24.557
58607,0.976492,23.4958
58608,0.976502,23.495
58609,1.02848,-38.0546
58610,1.007,19.1033
58611,1.03141,9.11309
58612,1.00093,20.565
58613,1.00201,20.2838
58614,0.978638,-1.52361
58615,1.00238,19.4036
58616,0.990264,21.9797
58617,1.01309,11.6154
58618,1.0003,19.9873
58619,1.0093,19.1559
58620,0.991259,22.2806
58621,0.982901,19.1701
58622,0.991635,21.7958
58623,0.987195,20.3928
58624,0.982476,20.5169
58625,0.974022,23.7562
58626,0.96461,21.4921
58627,1.01907,2.25028
58628,1.04671,-14.3651
58629,1.04025,-10.6711
58630,1.08566,-24.1346
58631,1.03952,-3.89739
58632,1.01626,-37.9295
58633,1.03604,9.42773
58634,0.98345,-6.50441
58635,1.08921,-26.6074
58636,1.01102,19.5786
58637,1.05807,-38.0138
58638,1.03585,-10.2677
58639,1.05633,-14.5878
58640,1.08748,-25.2401
58641,0.995399,-15.4532
58642,1.00594,-0.435658
58643,1.01502,-3.11335
58644,0.988095,0.349661
58645,1.06391,-34.9322
58646,1.06179,-19.1718
58647,1.0256,-38.1281
58648,1.04994,-11.9607
58649,1.08729,-25.3046
58650,0.994201,1.23193
58651,1.01063,19.5668
58652,0.995834,20.8531
58653,1.07732,-34.6992
58654,0.98367,20.5659
58655,1.00219,5.44958
58656,1.00693,-0.0769308
58657,1.01197,-8.10159
58658,1.01802,-11.0144
58659,1.1,38.7043
58660,1.02146,24.1171
58661,1.04229,5.82083
58662,1.00484,20.1447
58663,1.00456,1.30831
58664,1.04049,4.67508
58665,1.00234,20.3876
58666,1.00814,21.176
58667,1.05697,1.33326
58668,1.01538,3.03169
58669,1.00905,21.1403
58670,1.04062,0.505808
58671,1.01599,17.0409
58672,1.04478,18.3706
58673,1.03571,4.06431
58674,1.01754,18.3896
58675,1.00837,18.298
58676,1.02386,20.4139
58677,1.01703,22.434
58678,1.03391,18.2388
58679,1.04813,12.843
58680,1.07016,11.9096
58681,1.05914,14.0237
58682,1.00175,20.9909
58683,1.00868,20.4296
58684,1.00792,21.3273
58685,1.06307,4.058
58686,1.02914,20.52
58687,1.00512,21.0553
58688,1.07114,11.5068
58689,1.06246,17.8602
58690,1.04182,0.217098
58691,1.06498,21.6986
58692,1.06273,4.24632
58693,1.06008,3.80304
58694,1.06102,5.18221
58695,1.0075,4.0188
58696,1.06816,20.6628
58697,1.01701,18.2519
58698,1.07176,22.1099
58699,1.04568,2.594
58700,1.05345,0.411547
58701,1.00629,2.99971
58702,1.01237,2.29882
58703,1.06427,3.84456
58704,1.04922,17.9187
58705,1.00912,21.2672
58706,1.07753,3.29409
58707,1.06326,25.9657
58708,0.991258,20.0722
58709,1.00962,2.3712
58710,1.06455,18.2458
58711,1.05982,-2.32325
58712,1.02818,3.50393
58713,1.05984,3.78178
58714,1.06756,9.78707
58715,1.00922,3.78206
58716,1.03245,3.94872
58717,1.06682,22.4456
58718,1.06872,5.51773
58719,1.06064,18.4677
58720,1.06405,2.59612
58721,1.03985,3.66945
58722,1.04888,0.549224
58723,1.06662,2.3569
58724,1.06628,27.6017
58725,1.04471,18.0947
58726,1.0438,15.3208
58727,1.03546,2.30146
58728,1.03425,13.9818
58729,1.07281,4.7156
58730,1.06828,5.20796
58731,1.04535,0.811926
58732,1.04559,17.8343
58733,1.04773,15.2039
58734,1.02418,2.81952
58735,1.07881,13.5257
58736,1.07256,17.3683
58737,1.03934,12.1547
58738,1.04735,15.1131
58739,1.09967,5.09481
58740,1.05305,14.5902
58741,1.024,13.5615
58742,1.08448,10.2466
58743,1.05421,16.2991
58744,1.0937,2.31848
58745,1.04561,13.9377
58746,1.024,13.561
58747,1.02373,13.626
58748,1.02064,14.3944
58749,1.09142,5.87107
58750,1.09082,6.0112
58751,1.07656,8.97328
58752,1.08549,5.91167
58753,1.08425,4.15733
58754,1.08778,7.13033
58755,1.07908,7.94033
58756,1.05285,15.8435
58757,1.01627,14.517
58758,1.06378,15.1257
58759,1.07792,9.04019
58760,1.09528,7.52005
58761,1.04091,12.6301
58762,1.05577,7.7807
58763,1.09024,7.29189
58764,1.0888,5.18043
58765,1.08692,5.1246
58766,1.08718,6.79264
58767,1.01305,13.9822
58768,1.04274,13.7802
58769,1.02648,13.0753
58770,1.01615,14.5036
58771,1.03408,11.2679
58772,1.09178,9.6092
58773,1.04686,15.7925
58774,1.06703,-2.4539
58775,1.06121,-2.05388
58776,1.03318,8.07898
58777,1.04102,15.0254
58778,1.04119,15.4885
58779,1.06102,-1.85383
58780,1.07614,-6.3462
58781,1.03455,15.5123
58782,1.06179,-10.2347
58783,1.0618,-2.23359
58784,1.06309,-10.8931
58785,1.1,-1.52349
58786,1.05155,17.8723
58787,1.04695,18.4281
58788,1.08915,-2.94991
58789,1.08009,-5.32875
58790,1.07524,-4.68629
58791,1.08019,-5.75462
58792,1.05866,-2.95717
58793,1.04805,-3.33918
58794,1.07944,-5.85529
58795,1.05981,-3.97482
58796,1.07891,-5.56556
58797,1.063,-3.13465
58798,1.06373,-3.29184
58799,1.07785,-6.27702
58800,1.07597,-6.67569
58801,1.02979,15.5946
58802,1.0571,-3.16975
58803,1.03167,-4.0171
58804,1.02324,-4.94107
58805,1.02556,-4.79214
58806,1.03061,-4.21504
58807,1.03548,-3.06491
58808,1.03551,-3.0922
58809,1.03225,-3.91658
58810,1.0319,-3.96816
58811,1.03172,-4.00258
58812,1.02621,-4.89226
58813,1.02369,-4.97073
58814,1.03411,-3.86312
58815,1.02543,-4.9965
58816,1.02599,-4.91003
58817,1.02479,-5.01579
58818,1.0265,-4.87195
58819,1.02768,-4.7888
58820,1.03599,-3.10835
58821,1.03051,-4.34723
58822,1.02881,-4.54619
58823,1.03391,-3.89428
58824,1.02696,-4.87456
58825,1.02702,-4.88894
58826,1.02827,-4.85837
58827,1.03467,-3.84543
58828,1.02619,-4.66826
58829,1.03242,-3.98682
58830,1.05599,-1.38626
58831,1.02269,-4.99211
58832,1.02341,-4.81202
58833,1.02133,-5.08757
58834,1.02274,-5.0107
58835,1.0257,-4.67545
58836,1.02853,-3.81842
58837,1.02962,-3.76943
58838,1.02166,-5.10448
58839,1.03024,-4.1777
58840,1.03057,-3.71655
58841,1.03173,-3.63174
58842,1.03096,-3.69491
58843,1.02232,-5.53372
58844,1.0384,-0.227857
58845,1.02699,-3.14059
58846,1.03502,-2.94748
58847,1.02955,-4.02238
58848,1.03754,-0.639701
58849,1.01209,-5.77178
58850,1.02397,-3.864
58851,1.02071,-3.90315
58852,1.02471,-3.64312
58853,1.02333,-3.79552
58854,1.02476,-3.84373
58855,1.01282,-5.35702
58856,1.01316,-5.24918
58857,1.01053,-6.02867
58858,1.02537,-4.77634
58859,1.03274,-4.62653
58860,1.04212,-3.01668
58861,1.03129,-4.31978
58862,1.03495,8.05547
58863,1.0366,7.03938
58864,1.07033,-5.21057
58865,1.06396,-6.39271
58866,1.06497,-6.26542
58867,1.06366,-6.31602
58868,1.06904,-5.46385
58869,1.06851,-5.54928
58870,1.06949,-5.74016
58871,1.06928,-5.7748
58872,1.06674,-6.18047
58873,1.06422,-6.33107
58874,1.06501,-6.29814
58875,1.06653,-6.2312
58876,1.06925,-5.79753
58877,1.06915,-5.81556
58878,1.06947,-5.64672
58879,1.06958,-5.7772
58880,1.0699,-5.75309
58881,1.0697,-5.73865
58882,1.07004,-5.69653
58883,1.07583,-4.60635
58884,1.06082,-6.23188
58885,1.0709,-5.56683
58886,1.08292,-0.983142
58887,1.09019,-3.27912
58888,1.00332,12.254
58889,0.97202,9.68414
58890,1.05711,-5.95689
58891,1.06002,-4.04427
58892,1.06918,-2.63607
58893,1.06247,-4.47891
58894,1.05795,-4.81512
58895,1.05146,-6.32803
58896,1.05918,-4.87354
58897,1.05584,-6.4728
58898,1.07214,-4.79889
58899,1.07232,-4.48108
58900,1.06569,-2.75383
58901,1.07017,-3.90658
58902,0.988236,-10.057
58903,1.02788,14.914
58904,1.03568,15.6857
58905,1.04352,15.8667
58906,1.04476,16.2557
58907,1.0431,17.1988
58908,1.03619,16.7803
58909,1.04052,17.1451
58910,1.03548,15.0638
58911,1.04233,15.5122
58912,1.08302,-1.89699
58913,1.0511,-4.19044
58914,1.05182,-4.32423
58915,1.05129,-4.11769
58916,1.05411,-3.22486
58917,1.05499,-3.04503
58918,1.05436,-3.14224
58919,1.05169,-4.10609
58920,1.05269,-4.29551
58921,1.05324,-4.1899
58922,1.05387,-3.22915
58923,1.05963,-3.33703
58924,1.05261,-4.32652
58925,1.05255,-4.31381
58926,1.05179,-4.48308
58927,1.05299,-4.31431
58928,1.05192,-4.38629
58929,1.05047,-4.50643
58930,1.04845,-4.47147
58931,1.05844,-4.02246
58932,1.04196,-4.73264
58933,1.04087,16.108
58934,1.03666,16.8433
58935,1.07463,-3.70026
58936,1.06268,-3.0787
58937,1.01147,-6.03694
58938,1.01247,-5.96653
58939,1.01083,-6.05395
58940,1.03285,-2.38985
58941,1.01031,-6.09212
58942,1.00892,-6.13394
58943,1.00934,-6.11339
58944,1.01021,-6.09518
58945,1.01132,-5.8374
58946,1.01123,-5.96352
58947,1.0111,-5.88337
58948,1.00826,-6.30076
58949,1.00575,-6.67748
58950,0.996849,-5.26733
58951,1.01608,-3.58643
58952,1.01682,-3.41495
58953,0.997884,-5.23375
58954,0.999203,-5.19355
58955,0.999451,-5.18523
58956,1.01639,-3.10089
58957,0.999698,-5.10146
58958,1.01539,-3.02765
58959,1.01244,-1.43154
58960,1.01861,-1.20612
58961,1.01978,-0.70937
58962,1.01943,-1.484
58963,1.01721,-2.33109
58964,0.992663,-7.13416
58965,1.00377,-6.43112
58966,1.0741,-4.00859
58967,1.08718,-1.69192
58968,1.05734,-7.84757
58969,1.06226,-9.46781
58970,1.05714,-10.1559
58971,1.05085,-10.5626
58972,1.05912,-9.22139
58973,1.02478,-16.7333
58974,1.05019,-1.16265
58975,1.02329,13.6507
58976,1.01144,6.75448
58977,1.05293,0.55087
58978,1.05738,-3.30601
58979,1.0525,-3.23883
58980,1.0622,-2.71537
58981,1.05769,-2.83842
58982,1.05214,-3.39656
58983,1.07386,-5.06647
58984,1.05966,-8.63913
58985,1.01516,-9.23632
58986,1.02094,-8.92346
58987,1.01856,-7.22884
58988,1.03206,1.17012
58989,1.0394,1.23764
58990,1.03023,0.0408188
58991,1.06697,-5.9677
58992,1.06572,-7.26276
58993,1.01674,11.7827
58994,1.01754,11.334
58995,1.02593,10.3358
58996,1.02193,11.6498
58997,1.03777,9.17403
58998,1.0664,-1.29525
58999,1.05531,-3.60375
59000,1.05348,-3.94813
59001,1.04883,-4.30698
59002,1.05689,-11.2252
59003,1.05423,-8.57826
59004,1.0485,-8.96821
59005,1.05381,-8.75549
59006,1.04934,-9.33255
59007,1.02745,14.3353
59008,1.03455,14.8173
59009,1.04055,15.5032
59010,1.04029,15.372
59011,1.03096,14.2742
59012,1.03307,14.0671
59013,1.04286,15.545
59014,1.03355,14.6215
59015,1.03396,14.5485
59016,1.03925,15.6125
59017,1.03247,14.516
59018,1.02553,13.201
59019,1.03589,14.9272
59020,1.03558,14.8857
59021,1.03298,14.3068
59022,1.02304,13.1177
59023,1.02335,12.9474
59024,1.02076,12.8482
59025,1.02259,12.9313
59026,1.01978,12.8151
59027,1.01896,12.8322
59028,1.03487,14.7891
59029,1.03104,14.163
59030,1.02456,13.7228
59031,1.0133,12.884
59032,1.01006,13.9202
59033,1.00569,13.5762
59034,1.00303,13.3595
59035,1.02084,15.9565
59036,1.00083,10.3202
59037,1.00928,7.64164
59038,1.02063,15.4441
59039,1.01464,0.141349
59040,1.03443,1.43715
59041,1.05125,0.380084
59042,0.991487,8.64111
59043,1.00304,9.57608
59044,1.01852,12.5346
59045,1.01935,-11.2258
59046,1.0385,-5.44332
59047,1.03168,-6.34866
59048,1.03278,-6.2324
59049,1.03289,-6.23953
59050,1.03159,-7.2839
59051,1.03589,-6.01488
59052,1.05221,-11.0473
59053,1.06063,-9.14686
59054,1.0447,-7.98598
59055,1.0589,-9.91779
59056,1.07969,-5.8609
59057,1.01139,14.2898
59058,1.02054,15.2357
59059,1.04316,15.5453
59060,1.02874,15.5786
59061,1.02857,15.5665
59062,1.02873,15.5649
59063,1.02039,13.4574
59064,1.0184,14.9756
59065,1.0188,15.0164
59066,1.01978,15.0818
59067,1.06719,-7.36396
59068,1.00808,-3.56824
59069,0.989752,-4.76362
59070,1.03996,-5.1563
59071,1.03505,2.31845
59072,1.03175,1.7864
59073,1.02609,1.22586
59074,1.02773,0.294945
59075,1.07947,-5.11621
59076,1.0802,-5.45743
59077,0.994572,10.6058
59078,1.0238,13.2015
59079,1.02512,12.9006
59080,1.07853,-2.56998
59081,1.05107,-11.144
59082,1.06276,-8.55244
59083,1.06092,-8.80514
59084,1.05606,-9.53393
59085,1.04529,-11.291
59086,1.05043,-10.8068
59087,1.04886,-11.1572
59088,1.05357,-11.1182
59089,1.05297,-10.1539
59090,1.05034,-11.0344
59091,1.05201,-10.2673
59092,1.0509,-11.0947
59093,1.05543,-10.7727
59094,1.04483,-9.805
59095,1.04311,2.58845
59096,1.01111,5.77009
59097,1.03857,4.56066
59098,1.0339,4.7598
59099,1.03396,3.20217
59100,0.996888,1.97406
59101,1.03905,1.3654
59102,1.04793,1.48685
