bus_id,Pg,Qg
4,0,0
4,0,0
5,0,0
11,28,0
11,0,0
17,0,0
19,0,0
22,0,0
24,0,0
24,0,0
25,4.24641e-10,0
25,0,0
40,0,0
47,16,-2.17796
47,4.85269e-10,-2.17796
48,0,0
48,0,0
57,13,1
64,0,0
64,0,0
69,0,0
70,0,0
85,0,0
86,0,0
102,46,-9
122,3.19344e-08,5
124,0,0
125,26,0
125,12,0
132,5.86462e-10,1.15055
132,0,0
132,0,0
132,0,0
137,0,0
137,18,-0.8
155,0,0
158,9.29548e-10,10
158,2.89452e-10,10
176,0,0
187,0,0
187,0,0
190,0,0
192,2.31777e-09,0
194,15,0.9
194,15,0.9
217,0,0
224,0,0
227,0,0
236,0,0
236,0,0
238,0,0
238,36,0
246,0,0
246,0,0
246,0,0
246,0,0
256,26,9.98906
256,26,9.98906
258,30,0.900001
261,0,0
269,0,0
282,0,0
295,0,0
296,12,0
305,0,0
312,5.39043e-10,0
312,49.6,0
317,0,0
317,0,0
319,0,0
325,0,0
332,0,0
333,0,0
336,13,4.33248
338,0,0
338,0,0
345,0,0
345,0,0
348,0,0
357,0,0
357,0,0
364,130,59
391,0,0
409,0,0
411,0,0
411,0,0
431,0,0
440,0,0
447,25,8
462,0,0
462,0,0
464,27,4.27154
464,27,4.27154
466,0,0
470,0,0
470,0,0
479,0,0
479,0,0
479,0,0
491,0,0
508,0,0
519,0,0
520,0,0
530,8,-0.552374
530,8,-0.552374
530,8,-0.552374
537,0,0
537,7.94185e-10,0
546,9,1.9
548,0,0
570,0,0
570,0,0
570,0,0
583,7.1301e-10,7
585,0,0
586,0,0
589,0,0
593,0,0
600,0,0
610,45,45
610,0,0
612,0,0
612,0,0
612,0,0
613,0,0
613,0,0
624,-8.3,0.895757
633,0,0
636,0,0
636,15,4.00158e-09
646,239,-75
657,0,0
675,0,0
675,6.78034e-10,0
676,0,0
676,0,0
684,0,0
685,0,0
689,1.76765e-09,1.36925
689,2.5735e-10,1.36925
689,0,0
689,2.31904e-10,2.5731
700,0,0
700,0,0
700,0,0
704,37,0.575887
704,37,0.575887
703,37,1.43746
703,37,1.43746
702,37,1.43746
702,37,1.43746
710,0,0
710,0,0
710,1.93346e-09,3
710,0,0
737,0,0
738,7.27401e-10,3.13317
739,3.70807e-10,0
739,17.5243,0
741,0,0
741,0,0
742,0,0
749,0,0
749,0,0
750,26.6,0.85162
751,7,2
756,0,0
763,0,0
765,0,0
766,0,0
765,5.06947e-10,7.69068
766,37.5,10
767,0,0
767,0,0
767,0,0
767,0,0
771,0,0
771,34,0
791,0,0
791,0,0
792,0,0
806,1.11417e-09,-2.20997
806,31,-2.20997
807,31,-1.3476
807,31,-1.3476
808,31,-2.42125
808,2.2248e-08,-2.42125
812,40.8,0
820,32,6
820,0,0
821,32,3.39474
821,32,3.39474
821,32,3.39474
821,32,3.39474
831,0,0
831,0,0
834,0,0
835,27,-10
836,0,0
838,0,0
838,0,0
841,15,3
843,0,0
843,0,0
862,0,0
862,0,0
869,14,5.75563
870,14,5.36509
890,0,0
890,0,0
894,0,0
894,0,0
894,0,0
894,0,0
912,0,0
945,8.1,0
949,0,0
970,50,27
972,0,0
978,8,3.19
978,7.13446e-10,3.19
988,0,0
988,0,0
988,0,0
990,0,0
992,0,0
1014,1.1814e-09,0.900118
1014,0,0
1018,6.51235e-10,0.773662
1030,0,0
1053,0,0
1055,13.8,0
1055,0,0
1062,11.8,6
1063,0,0
1070,0,0
1071,12,2
1075,0,0
1113,14,0.667457
1113,8,0.15083
1113,5,0.15083
1113,8,0.15083
1115,3.64415e-10,1.23601
1115,3.21736e-09,1.23601
1130,0,0
1133,0,0
1140,0,0
1152,0,0
1152,0,0
1215,62,4.66542
1216,41.4,-6.9885
1226,0,0
1251,0,0
1251,0,0
1261,0,0
1263,4.52436e-10,0
1264,24,0
1268,0,0
1282,0,0
1282,0,0
1291,0,0
1291,0,0
1291,8,-1.53502
1308,0,0
1315,17,1
1315,1.6615e-09,1
1315,0,0
1318,0,0
1318,0,0
1320,0,0
1320,0,0
1328,0,0
1330,0,0
1330,5,0.9
1345,0,0
1349,11,5
1349,11,5
1359,18.15,0
1359,35.7,0
1359,28.4,0
1362,33.7275,2.42631
1361,1.90051e-09,9.97406
1368,0,0
1368,13,-5
1415,0,0
1425,1.03103e-09,13.0237
1425,50,13.0237
1438,0,0
1445,21,0
1459,0,0
1459,0,0
1459,0,0
1468,0,0
1469,0,0
1479,0,0
1500,0,0
1502,0,0
1502,0,0
1522,239,85.8506
1523,169,46.7122
1553,0,0
1553,0,0
1560,49,22
1564,0,0
1564,0,0
1565,0,0
1566,0,0
1570,0,0
1570,0,0
1584,0,0
1594,33,1.47782
1594,0,0
1599,36,-11.9006
1599,6.16451e-10,-11.9006
1605,42,20
1619,0,0
1619,0,0
1630,0,0
1643,0,0
1644,0,0
1644,11.9,0
1645,52,10
1648,0,0
1659,0,0
1675,0,0
1675,0,0
1684,11,-5
1684,11,-5
1685,0,0
1686,0,0
1686,0,0
1687,0,0
1688,0,0
1693,7.1,2.13
1697,0,0
1697,0,0
1697,0,0
1700,0,0
1703,0,0
1704,0,0
1706,28.9,4.80446
1717,0,0
1728,0,0
1728,0,0
1731,0,0
1733,0,0
1740,27,1.75409
1740,0,0
1747,40,20
1748,40,20
1749,1.88939e-09,20
1803,0,0
1813,0,0
1830,0,0
1837,0,0
1843,0,0
1843,32,0
1853,0,0
1853,0,0
1861,0,0
1864,0,0
1864,0,0
1869,24,0
1869,36.5,0
1869,43.5,0
1870,0,0
1871,44,20
1872,0,0
1877,0,0
1886,0,0
1894,24,4
1895,24,4
1896,24,4
1897,24,4
1909,0,0
1928,0,0
1941,0,0
1940,0,0
1949,0,0
1960,0,0
1968,2.7732e-10,8
1969,2.64674e-10,1.42
1970,24,8
1971,24,8
1972,4.60943e-10,8
1981,9.65223e-10,-3.50164
1981,1.52748e-09,-3.50164
1982,8.97566e-10,-0.895015
1983,29,3.48197
1985,0,0
1987,0.5,-2
1987,0,0
1993,0,0
2001,0,0
2008,46,-9
2019,6.16926e-10,0.421742
2020,24,0.0320594
2020,7.87722e-10,0.0320594
2025,0,0
2029,-30,7
2037,0,0
2051,34,19
2061,0,0
2085,0,0
2098,0,0
2099,1,22
2103,16,-5
2123,0,0
2123,0,0
2151,0,0
2151,0,0
2161,29,10.0849
2165,45,12.7394
2166,0,0
2182,24,0
2182,0,0
2187,0,0
2190,0,0
2190,0,0
2192,0,0
2193,2.39814e-09,9
2195,20,2
2226,0,0
2226,0,0
2245,0,0
2245,0,0
2247,0,0
2247,2.5,-8
2281,0,0
2291,0,0
2295,0,0
2297,0,0
2303,0,0
2303,0,0
2329,0,0
2335,0,0
2339,0,0
2341,28,7.32163
2341,28,7.32163
2341,28,7.32163
2342,0,0
2342,0,0
2343,0,0
2364,3.53402e-10,20
2365,4.22489e-10,20
2366,24,20
2367,3.75095e-10,20
2368,20,20
2378,0,0
2394,12,0
2396,34.9,0
2396,0,0
2412,36,7.35582
2414,0,0
2414,0,0
2421,0,0
2421,0,0
2421,0,0
2433,0,0
2437,0,0
2437,0,0
2440,0,0
2440,0,0
2445,0,0
2444,0,0
2460,0,0
2461,0,0
2461,0,0
2464,0,0
2475,0,0
2481,26,0
2495,0,0
2523,50,10.6634
2523,50,10.6634
2529,20,0
2529,36.85,0
2530,0,0
2530,0,0
2532,9.6,0.96
2545,0,0
2547,0,0
2555,0,0
2555,34,0
2558,16,7.04696
2563,0,0
2576,0,0
2576,0,0
2581,0,0
2586,0,0
2586,0,0
2592,0,0
2601,0,0
2601,0,0
2610,22,0
2611,0,0
2616,0,0
2624,0,0
2624,0,0
2627,28,16
2640,0,0
2640,0,0
2640,0,0
2643,0,0
2644,18,-10
2645,9.52071e-10,4.32178
2645,2.36807e-09,4.32178
2645,29,-0.74131
2646,0,0
2646,0,0
2646,0,0
2649,0,0
2649,0,0
2652,28,4
2659,0,0
2659,9.8,-0.478447
2660,35,12
2660,35,12
2663,0,0
2664,7,0.9
2663,0,0
2662,0,0
2664,0,0
2665,1.07685e-09,0.205464
2669,0,0
2669,0,0
2669,0,0
2669,0,0
2669,0,0
2674,0,0
2688,36.4,0
2695,5.19534e-10,-7
2729,0,0
2734,5.72355e-10,1.82225
2734,17,1.82225
2766,26.5,0
2776,0,0
2812,0,0
2813,16.15,0
2818,0,0
2822,0,0
2833,12,5
2838,0,0
2840,4.38794e-10,0
2840,12,0
2843,0,0
2843,5.48156e-09,0
2845,0,0
2845,0,0
2857,0,0
2868,0,0
2874,0,0
2876,0,0
2876,0,0
2884,0,0
2899,0,0
2899,26.5,-9
2899,0,0
2904,0,0
2904,0,0
2904,0,0
2908,0,0
2928,0,0
2929,0,0
2941,0,0
2948,0,0
2954,0,0
2954,0,0
2975,0,0
2982,0,0
2993,6.83197e-10,6.73511
3020,0,0
3020,0,0
3021,0,0
3022,3.48436e-10,-3.29745
3022,13,-3.29745
3024,0,0
3027,0,0
3027,0,0
3029,0,0
3036,0,0
3038,0,0
3049,16,0
3059,0,0
3060,0,0
3070,17.25,0
3098,0,0
3107,0,0
3110,0,0
3113,0,0
3116,3.3496e-10,20
3117,38,20
3118,38,20
3122,0,0
3123,0,0
3123,0,0
3125,20.8,0
3126,0,0
3131,0,0
3132,0,0
3132,0,0
3136,11,1
3136,14,0.0999996
3140,0,0
3140,0,0
3142,0,0
3147,10.5,0
3147,8.6,0
3151,0,0
3157,48,22
3159,16,0.949984
3159,7.03714e-10,0.949984
3159,7.38116e-10,-0.933821
3178,0,0
3178,0,0
3185,0,0
3185,0,0
3188,1.11515e-09,0
3188,0,0
3210,20,1.8264e-08
3219,0,0
3219,0,0
3238,0,0
3239,22,1.90001
3241,0,0
3244,0,0
3246,10,-4
3250,0,0
3260,0,0
3264,6,0.0999999
3265,4.27172e-10,0
3265,32.7,0
3265,0,0
3266,42,0.658186
3266,42,0.658186
3276,0,0
3276,0,0
3280,3.20134e-10,20
3281,2.11508e-08,20
3282,36.1,20
3295,0,0
3301,13,-5
3308,17,1
3308,17,1
3313,0,0
3313,10.2,0
3315,0,0
3315,0,0
3339,0,0
3345,0,0
3377,0,0
3377,0,0
3382,39.8,0
3383,0,0
3405,43,22
3408,24,-7.31774
3418,0,0
3418,7.5,0.395097
3418,0,0
3418,7.5,0.395097
3418,0,0
3423,5.58225e-10,0
3423,36,0
3424,23.1,2.58562
3424,23.1,2.58562
3431,0,0
3434,0,0
3437,0,0
3440,0,0
3440,0,0
3445,0,0
3450,0,0
3451,0,0
3454,0,0
3461,12,0
3468,7.03618e-10,3.23346
3488,0,0
3491,0,0
3491,53,-10
3495,0,0
3504,35,15
3505,0,0
3507,0,0
3508,0,0
3513,48,0
3513,5.33079e-10,0
3521,0,0
3530,10,0
3544,12.8,7.6
3545,0,0
3550,0,0
3550,0,0
3550,0,0
3549,0,0
3584,0,0
3587,20,6
3587,20,4.2
3586,0,0
3586,0.8,4.2
3600,1.1766e-09,-6.18044
3600,1.9038e-09,-6.18044
3600,23,-6.18044
3604,40,29.8056
3604,50,27.8054
3636,0,0
3646,14.89,0
3646,34.77,0
3649,0,0
3651,7,0.9
3651,7,0.9
3652,0,0
3657,0,0
3660,0,0
3661,0,0
3667,0,0
3667,0,0
3668,0,0
3684,0,0
3686,0,0
3692,2.06147e-09,-6
3694,0,0
3696,0,0
3713,0,0
3715,5.75014e-10,8
3716,0,0
3717,44,17
3744,0,0
3748,11.2,4.6
3753,43,0
3758,10,0
3758,20,0
3760,0,0
3761,12,1.2
3796,0,0
3796,0,0
