bus_id,Pg,Qg
32,1.81568e-08,-4.56
33,6.816e-09,2.27
39,2.55777e-09,0.218034
51,10.2923,5.48
124,952.517,-30.3467
150,109.981,-22.54
179,-238.93,-51.72
194,298.998,1.11971
201,5.37,-1.06999
221,-128.775,-65.3
299,1600,96.03
338,120,-13.3603
352,666.67,194.522
389,77.1175,1.00155
413,3.57922e-09,7.03728
440,120,0.990448
442,100,1.95
453,540,110.444
489,100,6.27999
516,200,261.79
564,-68.89,18.47
583,100,17.88
615,1.95731e-08,-7.79
616,160,77.4297
618,800,188.447
628,4.8651e-09,55.6207
639,-61.6,135.52
642,1.85237e-08,8.12049
682,1.46593e-09,-11.06
686,100,2.93854
698,100,-0.720335
709,65.3,-20.83
739,166.67,-77.8106
749,240,-27.5085
751,300,26.775
757,4.08619e-09,51.3
776,-148.53,-6.73
778,1.20064e-09,-5.64154
780,4.03343e-09,21.1705
795,7.74876e-09,4.05992
803,-118.93,8.97681
807,666.67,-109.677
823,1994.33,-111.999
849,4.99994e-10,-4.90996
851,200,96.64
858,1000,164.589
891,2400,936.618
913,1700,737.395
916,300,-4.65266
930,900,-44.6915
972,2000,607.298
976,107.83,36.02
1001,120,55.02
1002,200,89.55
1021,-239.07,20.8555
1030,400,71.66
1036,100,-6.54062
1043,300,108.171
1083,1.24352e-08,-13.2038
1093,400,88.4817
1100,3.60488e-09,-9.66307
1102,100,38.0498
1121,6.75206e-09,-62.7009
1173,100,1.84992
1174,40,0.351796
1175,700,64.1513
1237,666.67,295.408
1241,5.46247e-10,-20.98
1251,1200,63.7934
1271,100,2.48662
1295,-165.47,23.9378
1341,4.31183e-10,57.03
1354,100,38.08
1391,2.42329e-09,1.31572
1399,-232.8,-10.2
1409,800,-112.32
1422,100,6.00505
1436,1.72526e-08,2.27564
1458,2000,-330.78
1475,300,-31.3193
1478,3.06577e-08,-8.83798
1498,6.27653e-10,-1.06
1570,66.67,-29.49
1604,5.66662e-09,28.4384
1618,-182.13,-20.07
1642,1.95643e-08,37.74
1680,666.67,-247.752
1685,6.01416e-09,0.612161
1697,100,-8.90341
1708,1000,371.622
1721,3.41499e-09,-6.39
1747,300,387.67
1754,41.06,16.99
1788,600,272.25
1793,-120.4,0.479443
1794,1546.91,16.4789
1808,100,14.1023
1850,32.97,11.52
1851,4.76711e-10,2.48246
1852,-322.4,58.16
1888,912.78,253.72
1890,1130.07,134.096
1898,1.47531e-09,-51.25
1909,100,-2.6403
1914,39.35,5.75019
1947,100,2.05
1959,2.32604e-09,-6.75
1999,5.31799e-09,-30.07
2030,200,97.074
2035,1000,204.54
2050,666.67,181.323
2085,1.74787e-08,21.7026
2091,40,2.28812
2096,1200,-67.0371
2107,500,661.9
2150,200,63.6898
2177,-161.73,-16.26
2193,2.5705e-08,7.11555
2197,100,-14.74
2206,100,7.21095
2225,-111.33,-1.04
2236,100,-1.07
2267,166.67,228.16
2276,119.3,-3.65412
2291,5.13797e-09,-28.93
2335,200,269.305
2359,80,34.35
2412,409.09,-7.54202
2421,100,-12.45
2425,-134,54.3
2426,-57.6,-32.0228
2446,2000,212.16
2460,80,38.01
2468,80,-7.84349
2481,80,6.65665
2489,360,32.808
2517,174.687,26.841
2550,9.35617e-09,-8.87393
2572,467.056,29.7154
2600,160,-19.7784
2627,2000,204.25
2642,2000,66.7247
2653,6.67678e-09,-22.8
2658,200,32.8177
2660,2.41018e-09,-3.50041
2686,-97.2,-69.9
2719,2.1668e-09,10.057
2764,300,-134.5
2786,2000,438.84
2797,100,-36.33
