bus_id,Vm,Va_deg
1,1.07685,110.8
2,1.08173,110.144
3,1.08029,111.161
4,1.08103,111.285
5,1.08212,110.237
6,1.08211,110.235
7,1.08213,110.239
8,1.08235,109.793
9,1.08238,109.795
10,1.08233,109.792
11,1.08213,109.862
12,1.0821,109.86
13,1.08215,109.864
14,1.08222,109.792
15,1.08224,109.794
16,1.0822,109.791
17,1.08222,109.792
18,1.07813,110.271
19,1.07809,110.267
20,1.07817,110.276
21,1.07813,110.271
22,1.07768,110.325
23,1.08351,111.574
24,1.0845,110.728
25,1.08453,110.731
26,1.08627,110.784
27,1.08625,110.782
28,1.08629,110.787
29,1.08628,110.807
30,1.08626,110.806
31,1.07506,111.536
32,1.07504,111.535
33,1.08519,111.147
34,1.08521,111.149
35,1.08516,111.145
36,1.07833,111.55
37,1.08648,110.839
38,1.08651,110.841
39,1.08357,109.953
40,1.08357,109.952
41,1.07668,110.632
42,1.07675,110.463
43,1.07459,110.684
44,1.07455,110.68
45,1.07463,110.688
46,1.08071,111.322
47,1.08083,111.755
48,1.08101,111.652
49,1.08096,111.72
50,1.08091,111.716
51,1.081,111.724
52,1.08489,110.973
53,1.07243,111.363
54,1.07155,110.969
55,1.07147,110.963
56,1.07147,111.071
57,1.074,111.698
58,1.09417,110.844
59,1.09416,110.843
60,1.07432,112.474
61,1.07435,112.476
62,1.07513,112.018
63,1.07511,112.016
64,1.07516,112.021
65,1.07291,112.635
66,1.07569,113.167
67,1.08006,112.215
68,1.07562,113.161
69,1.07575,113.204
70,1.07569,113.167
71,1.07877,111.487
72,1.07904,111.803
73,1.07872,112.506
74,1.08149,112.568
75,1.07053,112.944
76,1.07049,112.939
77,1.07056,112.949
78,1.07053,112.944
79,1.07081,112.98
80,1.07076,112.976
81,1.07182,112.866
82,1.07976,112.711
83,1.079,113.041
84,1.07895,113.036
85,1.08093,112.408
86,1.08088,112.403
87,1.08097,112.414
88,1.08096,112.51
89,1.09584,110.887
90,1.07654,112.358
91,1.06922,113.592
92,1.07031,112.822
93,1.07013,112.594
94,1.07064,112.718
95,1.07031,112.634
96,1.07324,113.23
97,1.06885,114.544
98,1.06957,114.023
99,1.06875,114.534
100,1.06903,114.576
101,1.06885,114.544
102,1.06885,114.544
103,1.06942,113.873
104,1.06097,125.196
105,1.06317,124.796
106,1.06121,125.209
107,1.06093,125.194
108,1.06097,125.196
109,1.06097,125.196
110,1.06325,124.754
111,1.0632,124.755
112,1.07501,113.129
113,1.07742,114.944
114,1.07802,114.861
115,1.07851,115.811
116,1.07822,114.879
117,1.07844,115.804
118,1.07872,115.844
119,1.07851,115.811
120,1.07775,114.651
121,1.06666,112.785
122,1.06848,112.812
123,1.06837,112.805
124,1.0686,112.819
125,1.06848,112.812
126,1.06294,113.963
127,1.06714,113.09
128,1.06286,113.956
129,1.06336,114.001
130,1.06294,113.963
131,1.07347,112.555
132,1.09126,110.933
133,1.08652,111.084
134,1.08642,111.075
135,1.08503,110.723
136,1.08497,110.713
137,1.08498,110.926
138,1.08494,111.479
139,1.0851,111.065
140,1.08481,111.471
141,1.08511,111.502
142,1.08494,111.479
143,1.07019,113.589
144,1.06972,113.445
145,1.07368,113.179
146,1.07369,112.86
147,1.055,124.727
148,1.05505,124.728
149,1.06784,112.575
150,1.07041,112.452
151,1.07175,112.323
152,1.06875,112.561
153,1.08414,113.416
154,1.08415,113.417
155,1.07585,112.993
156,1.07795,112.762
157,1.07792,112.758
158,1.07797,112.765
159,1.07579,112.928
160,1.07576,112.926
161,1.07532,113.138
162,1.07535,113.141
163,1.08332,113.305
164,1.07035,114.127
165,1.07038,114.133
166,1.07031,114.12
167,1.06969,113.394
168,1.06984,113.403
169,1.06936,113.365
170,1.08348,113.276
171,1.07843,113.022
172,1.0784,113.019
173,1.07847,113.025
174,1.08311,113.231
175,1.08316,113.236
176,1.0842,111.635
177,1.08539,111.397
178,1.08536,111.394
179,1.08402,111.802
180,1.08399,111.799
181,1.08405,111.805
182,1.06292,124.443
183,1.07162,112.661
184,1.07154,112.651
185,1.0717,112.67
186,1.07162,112.661
187,1.07222,112.703
188,1.07216,112.546
189,1.07208,112.536
190,1.07224,112.555
191,1.07216,112.546
192,1.06537,114.486
193,1.07881,113.454
194,1.06527,114.475
195,1.06601,114.541
196,1.06537,114.486
197,1.05886,123.815
198,1.06068,123.995
199,1.05938,123.87
200,1.05939,123.872
201,1.05938,123.87
202,1.05937,123.868
203,1.07017,112.663
204,1.07013,112.658
205,1.07143,112.333
206,1.07138,112.329
207,1.07148,112.338
208,1.07262,112.313
209,1.07259,112.309
210,1.07265,112.318
211,1.07464,112.356
212,1.07461,112.352
213,1.07466,112.359
214,1.07464,112.356
215,1.07614,113.055
216,1.07615,113.056
217,1.07614,113.055
218,1.07612,113.053
219,1.07784,114.98
220,1.07741,115.477
221,1.07734,115.471
222,1.07844,115.674
223,1.07795,115.394
224,1.0784,115.668
225,1.07857,115.699
226,1.07844,115.674
227,1.07844,115.674
228,1.07657,116.382
229,1.07118,113.803
230,1.07257,113.406
231,1.07264,113.411
232,1.07257,113.406
233,1.06488,114.643
234,1.07788,113.443
235,1.0648,114.633
236,1.0656,114.711
237,1.06488,114.643
238,1.07373,113.33
239,1.07504,113.174
240,1.07494,113.164
241,1.07514,113.183
242,1.07765,113.416
243,1.07652,113.121
244,1.07648,113.117
245,1.07293,112.683
246,1.07577,113.127
247,1.07583,113.132
248,1.07571,113.122
249,1.07577,113.127
250,1.06908,112.808
251,1.0838,113.456
252,1.07713,112.936
253,1.07724,112.853
254,1.07729,112.86
255,1.07751,112.867
256,1.07756,112.876
257,1.08402,110.942
258,1.08018,109.258
259,1.08418,110.398
260,1.08013,109.25
261,1.08021,109.224
262,1.08018,109.258
263,1.08018,109.258
264,1.08464,111.145
265,1.08502,110.248
266,1.07535,112.427
267,1.083,112.02
268,1.07739,115.707
269,1.07687,115.868
270,1.07685,115.865
271,1.07689,115.871
272,1.08256,112.417
273,1.08364,112.712
274,1.08474,112.147
275,1.08475,112.149
276,1.08473,112.146
277,1.07696,113.357
278,1.07691,113.349
279,1.07701,113.366
280,1.0756,113.237
281,1.07553,113.23
282,1.07567,113.245
283,1.07521,113.283
284,1.07515,113.274
285,1.08428,109.893
286,1.08426,109.891
287,1.08429,109.896
288,1.08454,110.303
289,1.0761,112.266
290,1.08028,113.165
291,1.08032,113.169
292,1.07537,112.305
293,1.07542,112.311
294,1.08095,103.54
295,1.08039,113.797
296,1.08241,113.672
297,1.07731,115.07
298,1.07724,115.063
299,1.07909,113.223
300,1.08106,113.645
301,1.08033,113.644
302,1.0803,113.642
303,1.05599,124.774
304,1.05593,124.769
305,1.05828,125.154
306,1.05832,125.158
307,1.05775,125.176
308,1.05615,124.688
309,1.07676,114.153
310,1.07792,115.374
311,1.07791,115.373
312,1.07794,115.376
313,1.07641,112.222
314,1.07699,112.246
315,1.07786,112.93
316,1.07778,112.921
317,1.07795,112.939
318,1.07833,112.307
319,1.08304,105.129
320,1.08584,106.152
321,1.0858,106.148
322,1.08237,103.549
323,1.0817,104.476
324,1.08134,104.531
325,1.08173,106.045
326,1.0846,103.761
327,1.08213,106.137
328,1.08168,106.039
329,1.08173,106.045
330,1.08173,106.045
331,1.07735,112.621
332,1.07732,112.617
333,1.07715,112.627
334,1.07434,112.735
335,1.07433,112.732
336,1.07436,112.737
337,1.07434,112.735
338,1.08258,108.376
339,1.08261,108.38
340,1.08027,108.598
341,1.08499,106.305
342,1.0732,113.513
343,1.07316,113.51
344,1.07324,113.516
345,1.07524,113.374
346,1.07744,113.25
347,1.0774,113.247
348,1.07836,103.054
349,1.08587,102.39
350,1.0859,102.395
351,1.08616,102.26
352,1.08073,104.411
353,1.08223,103.877
354,1.08219,102.875
355,1.08209,102.865
356,1.06174,124.699
357,1.06229,124.489
358,1.06373,124.441
359,1.06237,124.587
360,1.06242,124.592
361,1.06232,124.583
362,1.07565,118.89
363,1.07535,118.896
364,1.06843,120.502
365,1.0684,120.5
366,1.08135,113.58
367,1.08185,113.013
368,1.08184,113.012
369,1.08185,113.013
370,1.08003,113.54
371,1.08004,113.541
372,1.08,113.539
373,1.05925,125.243
374,1.05926,125.243
375,1.05924,125.242
376,1.05925,125.243
377,1.07612,113.559
378,1.07611,113.557
379,1.07613,113.56
380,1.07819,113.531
381,1.06171,115.794
382,1.08474,113.654
383,1.06273,115.857
384,1.06171,115.794
385,1.06171,115.794
386,1.06165,115.788
387,1.07918,113.431
388,1.07913,113.423
389,1.07887,113.303
390,1.07893,113.311
391,1.07881,113.295
392,1.07887,113.303
393,1.07938,113.92
394,1.06308,123.909
395,1.06378,123.274
396,1.06311,124.304
397,1.06149,125.452
398,1.06333,124.439
399,1.06134,125.442
400,1.06182,125.529
401,1.06149,125.452
402,1.06149,125.452
403,1.07713,114.076
404,1.07704,114.068
405,1.0771,113.918
406,1.07701,113.912
407,1.07889,113.667
408,1.07883,113.657
409,1.07896,113.678
410,1.07973,113.397
411,1.07974,113.198
412,1.08052,113.233
413,1.08049,113.228
414,1.08017,113.242
415,1.08062,113.43
416,1.0792,113.231
417,1.07917,113.226
418,1.07922,113.236
419,1.07849,103.582
420,1.08535,102.51
421,1.08529,102.499
422,1.07812,103.671
423,1.07887,102.811
424,1.07878,102.8
425,1.07896,102.82
426,1.07887,102.811
427,1.08028,104.965
428,1.08432,106.453
429,1.08285,105.24
430,1.08424,106.445
431,1.08357,106.55
432,1.08432,106.453
433,1.08108,105.164
434,1.08223,104.965
435,1.07478,112.891
436,1.0778,112.777
437,1.07503,112.657
438,1.07508,112.662
439,1.05668,124.862
440,1.05562,124.786
441,1.05923,125.195
442,1.0596,125.262
443,1.08016,108.65
444,1.08014,108.647
445,1.08301,107.098
446,1.07648,112.881
447,1.07644,112.877
448,1.07653,112.886
449,1.07648,112.881
450,1.07685,112.875
451,1.07679,112.87
452,1.07689,112.88
453,1.07685,112.875
454,1.0776,112.751
455,1.07756,112.745
456,1.07764,112.757
457,1.07888,113.41
458,1.07892,113.414
459,1.07344,113.77
460,1.07339,113.766
461,1.07364,114.055
462,1.07721,112.863
463,1.07914,113.293
464,1.079,113.286
