bus_id,Vm,Va_deg
50310,1.1,5.61714
50311,1.09958,4.60646
50312,1.1,5.79636
50313,1.1,10.354
50314,1.1,10.3365
50315,1.1,-4.7936
50316,1.1,11.6223
50317,1.1,6.15177
50318,1.1,6.79767
50319,1.1,5.87244
50320,1.1,-8.49011e-14
50321,1.1,-3.62489
50322,1.1,4.5985
50323,1.1,10.1052
50324,1.1,6.78574
50325,1.1,34.0515
50326,1.1,7.97388
50327,1.1,10.9147
50328,1.1,3.86526
50329,1.09693,1.72948
50330,1.0944,-5.33492
50331,1.1,8.02139
50332,1.08605,1.20771
50333,1.1,8.01245
50334,1.1,5.09973
50335,1.09713,-2.80443
50336,1.08772,-3.35163
50337,1.1,35.2008
50338,1.08153,-4.69377
50339,1.1,-9.96053
50340,1.09053,5.11681
50341,1.09507,-1.13994
50342,1.1,-14.837
50343,1.09634,12.9738
50344,1.1,6.44069
50345,1.09603,22.4723
50346,1.09919,3.83081
50347,1.1,2.44506
50348,1.1,7.51264
50349,1.0917,13.1028
50350,1.1,-3.98805
50351,1.08969,1.9918
50352,1.09184,12.0905
50353,1.07766,-5.96152
50354,1.0895,11.5055
50355,1.09935,-5.08818
50356,1.09656,13.4886
50357,1.1,-0.931893
50358,1.0987,-9.21586
50359,1.09644,-9.85452
50360,1.08607,-6.67524
50361,1.09984,0.00695408
50362,1.09004,9.15991
50363,1.08692,10.0211
50364,1.09679,11.3656
50365,1.1,-4.38348
50366,1.1,-5.33352
50367,1.1,-1.55786
50368,1.09524,3.01935
50369,1.093,14.4776
50370,1.1,6.5186
50371,1.1,5.84283
50372,1.09981,-4.52169
50373,1.1,-5.34095
50374,1.1,-6.1232
50375,1.1,7.61604
50376,1.1,4.83175
50377,1.09668,-4.94955
50378,1.1,1.27456
50379,1.1,9.6079
50380,1.1,10.6753
50381,1.09694,-4.68947
50382,1.08953,-1.82215
50383,1.1,23.882
50384,1.07683,-8.90735
50385,1.1,-4.79031
50386,1.09218,2.04009
50387,1.1,9.17939
50388,1.09725,-15.7482
50389,1.06996,10.9502
50390,1.1,8.16744
50391,1.08081,-4.45975
50392,1.1,5.43069
50393,1.09656,19.582
50394,1.08057,-17.8993
50395,1.1,7.74088
50396,1.1,7.36986
50397,1.08947,11.3537
50398,1.1,-4.36933
50399,1.1,9.89868
50400,1.1,3.13657
50401,1.09984,10.8771
50402,1.08483,20.512
50403,1.1,-3.03619
50404,1.09079,11.5319
50405,1.09684,1.69927
50406,1.1,-4.16654
50407,1.1,3.9197
50408,1.1,-4.38652
50409,1.09458,8.30251
50410,1.08026,-8.9078
50411,1.09854,30.5954
50412,1.1,20.5086
50413,1.1,3.03693
50414,1.07454,1.03676
50415,1.09808,13.185
50416,1.1,26.8128
50417,1.09861,4.7598
50418,1.08646,2.07472
50419,1.1,-9.04515
50420,1.1,1.24504
50421,1.0979,10.9137
50422,1.1,5.84725
50423,1.08985,-4.49254
50424,1.09743,13.4264
50425,1.09627,-10.6801
50426,1.0967,17.0516
50427,1.09358,14.0633
50428,1.1,11.7536
50429,1.09327,-0.732523
50430,1.1,12.1959
50431,1.08959,11.3103
50432,1.07573,9.91449
50433,1.1,16.3438
50434,1.1,4.85383
50435,1.08822,33.2789
50436,1.1,11.7881
50437,1.09006,11.3377
50438,1.1,41.3249
50439,1.1,35.1862
50440,1.09695,-4.30302
50441,1.09476,11.2355
50442,1.09991,-4.17517
50443,1.09544,2.70554
50444,1.08897,0.341811
50445,1.09307,-4.57968
50446,1.09272,11.8464
50447,1.09884,14.0544
50448,1.08609,-1.80284
50449,1.1,-0.768748
50450,1.09629,12.7017
50451,1.09999,11.7757
50452,1.09939,15.5706
50453,1.08726,6.90707
50454,1.1,3.49826
50455,1.09496,-5.09888
50456,1.1,5.66638
50457,1.09144,-3.61827
50458,1.06411,-17.7288
50459,1.08304,-3.84573
50460,1.08661,-5.32757
50461,1.09959,-4.57153
50462,1.09999,20.0685
50463,1.08295,-2.55029
50464,1.09278,3.88328
50465,1.09165,-1.15006
50466,1.09102,-20.0458
50467,1.09529,12.8121
50468,1.07528,30.7414
50469,1.09662,40.3322
50470,1.1,2.41557
50471,1.08087,30.7091
50472,1.1,-4.16629
50473,1.0887,1.50974
50474,1.1,12.9703
50475,1.07772,-6.47343
50476,1.09083,4.87861
50477,1.07089,10.9646
50478,1.0949,14.8847
50479,1.09956,-4.54258
50480,1.09677,10.9739
50481,1.09481,4.3467
50482,1.0954,2.46994
50483,1.08986,15.6905
50484,1.05211,-7.97065
50485,1.1,8.1768
50486,1.09663,17.1305
50487,1.09482,3.62531
50488,1.09364,6.2869
50489,1.07769,11.6441
50490,1.09298,24.0575
50491,1.0931,-5.13223
50492,1.09999,12.1964
50493,1.0928,-2.96521
50494,1.07923,3.63849
50495,1.08293,-5.71089
50496,1.06835,0.355028
50497,1.08616,-2.86822
50498,1.06966,21.1559
50499,1.09958,4.19186
50500,1.08239,-6.63267
50501,1.06876,-23.281
50502,1.09338,32.5721
50503,1.09432,1.73007
50504,1.09168,32.8261
50505,1.1,32.7653
50506,1.04609,-8.31671
50507,1.0795,-7.45251
50508,1.08464,-3.84952
50509,1.08208,-8.6014
50510,1.08392,-6.50513
50511,1.08758,-4.9256
50512,1.08002,-8.84585
50513,1.1,3.50405
50514,1.09926,10.1688
50515,1.089,-5.19474
50516,1.07067,-0.228392
50517,1.09436,-4.16846
50518,1.08989,-5.03508
50519,1.09202,-4.54907
50520,1.1,9.94701
