bus_id,Pg,Qg
1279,7,-2.30549
1210,7.22,-8.20264
751,9.2,18.663
978,3.87642e-09,-0.0999995
978,7,0.9
158,1.96497e-10,0
1217,13,0.0271734
367,10,0.342964
1127,16,0
460,62,-40
968,3.6,-10
1827,22,-12
1466,1,-15
2863,1,-5.77588
1466,1,-15
2863,40,-5.77588
1072,12,0.900001
1072,0,0
1072,2.4,0.900001
642,2.07,-3
642,10.33,-3
542,5,3.43747
773,12,0
399,13.8,0
399,1.46722e-10,0
21,4.8,0
21,27.6,0
899,18,0
899,21,0
2618,1.2,0
2618,7.5,-5.00382
285,6,0
285,7.5,0.100332
135,13,-6
53,18,0.799999
53,18,0.799999
596,4,0
958,2.00557e-10,0
1679,4.2,-3.99999
1679,4.2,-4.49999
1157,1.44,0
513,11,1
513,11,1
371,8,1.42619
371,1.6,1.42619
976,7,-7.0241
976,7,-7.0241
2754,2.3,0
749,1.7,-0.00630628
1188,4,1.9
1254,4.8,-7
252,2.2,1.23598
252,1.8,0.325645
252,2.2,1.23598
252,9,0.325645
504,2.48,5.86097
115,5.06,0
967,1.42851e-10,0
1642,2.1305e-10,0.701608
1811,1.8,-5.5
2634,2.8,-7
326,2.8,-7
1829,2.56,-7.7
1314,7.8,-2.8636
71,6,-4
93,1.2,1.9
129,11,-4
1594,2.4,-3.38354
1594,12,-3.38354
1354,2.00487e-10,0.433487
1133,3.45,0
1405,7.56,-2.92747
2850,7.56,-2.92747
2849,7.56,-2.92747
1122,1.38,0
1708,45,-9
1708,44,-9
1658,5.98,0
2884,13.7,0
1154,4.16,0
231,8.3,8.3
2887,4.74,4.67673
2888,23.7,5.25457
2889,4.74,4.67673
1666,4.74,4.67673
499,3.4,0.9
499,0,0
499,3.4,0.9
2709,4.8,4
709,24,4
2710,4.8,4
2708,4.8,4
1280,3.6,0
1493,0,0
745,5.8,-1.89703
2727,5.8,-3.03616
1445,11,0
564,2,0
1047,2.4,0
1047,1.57078e-10,0
1335,1.72216e-10,-1
2624,6.2,-6.17872
298,31,-9.43533
298,6.2,-9.43533
2625,31,-9.43533
2625,6.2,-9.43533
2624,6.2,-6.17872
2947,4.8,-0.00999458
2718,4.8,-3.12323
2720,24,-2.54015
741,24,-2.54015
2719,4.8,-3.12323
2721,24,-2.54015
283,4.7,-8
1506,5.4,0.23788
1506,5.4,0.23788
1847,6.4,4.97567
1398,4,0
1398,20.35,0
225,9,-1.60854
225,9,-1.60854
1607,1.68765e-10,0
314,4,-1.16563
2680,161.72,24.9259
582,0,0
2978,0,0
2977,239,42.7458
240,47.8,-75
1655,2.4,0
1655,4,0
1150,10.8,0
1447,1.4,-1.61827
906,0,0
1474,0,0
1474,1.6,-3
1474,8,-3
963,8.9,-2
962,4.4,0
923,12,-2.33974
1153,3.2,-17.3
1153,3.36,-10
274,6.7,-0.115184
274,5.6,-0.0757705
1776,2,5
1776,2,5
184,23.4,0.144296
1657,5.2,0.783717
1657,5.2,0.783717
1761,1.8399e-10,-0.0999993
1761,2.2,0.900001
1868,6,-18
1868,6,-18
731,0,0
2715,0,0
1263,4.62,0.716588
1263,4.62,0.716588
161,3.6,-0.0447808
604,2.04,3.61428
918,5.2,0
1760,11.5,-1
1760,11.5,-1
1414,2.6,0.797952
1414,2.4,0.681223
662,8,-8.62572
2697,40,-3.76897
2696,8,-8.62572
1346,2.4,3.69611
1346,2.4,3.69611
2622,1.6,1.43044
2622,15,1.43044
291,3.8,0.327848
1490,2.12,1.06326
1671,21.4,-3.18535
1615,0,0
1681,17.4,-24.36
418,15,-32.3042
2658,15,-32.3042
418,15,-32.3042
2658,15,-32.3042
461,41.4,-11.59
31,6.68,0
236,3,3.34871e-07
236,3,3.34871e-07
1754,1.77466e-10,0.011974
1754,1.73259e-10,0.011974
1754,1.60952e-10,0.011974
898,7.5934e-09,0
898,22.6,0
120,3,-9
549,50,3.63389
77,4.7,0
124,-4.56761e-10,0
124,-4.56761e-10,0
552,4.2,0
1858,1.92,0.0744559
134,5,4.52615
1204,8.4,-8.17658
1204,8.4,-8.17658
641,11,4.52939
641,11,4.52939
916,12,0
1317,10,-9.32981
1317,8,4.89095
1610,2.76,0
1610,3,0
271,7.8,-4.07464
1123,11.08,0
300,8.16,0
648,5.78,-18
1630,1.65622e-10,-0.0035409
1630,1.16945e-08,-0.0119906
1630,1.54871e-10,-0.0035409
1604,5,2
1802,170,7.73114
2917,34,-8.11376
2921,30,-8.55071
2918,34,7.85121
2921,30,-8.55071
2920,0,0
2919,170,7.83913
1802,34,7.73114
2917,34,-8.11376
2919,34,7.83913
2918,170,7.85121
2920,0,0
946,16,9.69204
1576,3.8,5
335,13,-0.116659
335,13,-0.116659
335,13,-0.116659
335,2.6,-0.116659
2932,35.1,-3.20229
1873,35.1,-6.76358
2931,7.02,-7.06409
2761,4.8,-19.9515
2759,24,-19.0391
2760,20,-19.3402
2758,24,-19.0396
883,4.8,-19.9515
2757,4.8,-19.9515
631,10.4,-13
1355,1.15096e-09,-1.8
1151,38,-2.78986
2802,38,-2.78986
2969,38,-2.78986
2803,7.6,-7.16444
313,27,4.48566
1573,2.6,4.03834e-07
1294,2.56,0.277631
2578,3.58,-2.06614
2578,3.58,-2.06614
1176,27,3.81467
1176,5.4,3.81467
1782,6,1.12271
626,15.6,7.12742e-08
146,26,-26
262,1.66552e-09,-0.364354
262,1.14,-0.510102
262,8.5,-0.989145
262,1.86459e-10,-0.239346
819,0,0
1536,0,0
1536,5,-1.99999
19,13,0.9
838,2.5,-2.34804
838,24,-2.34804
519,2.6,-0.0406771
519,2.6,-0.0406771
275,5.32,0.0307693
482,1.63516e-10,0
876,5.6,3.67556
876,5.6,3.67556
876,5.6,3.67556
305,1,0.551465
305,32,0.551465
2628,1,-0.835504
2628,1,-0.835504
2628,1,-0.835504
2628,1,-0.835504
1456,11.69,0
1798,27,4.09793
426,7,-0.0999999
1714,1.2,0
744,5.8,-7.01189
