bus_id,Vm,Va_deg
1,1.03002,-4.00075
2,1.05529,-4.37124
3,1.06913,-1.07155
4,1.02978,-12.1342
5,0.914186,-3.27854
6,0.915299,-3.29463
7,1.06613,-4.68947
8,1.03708,-12.7173
9,1.01001,0.108973
2966,0.974082,-3.67067
10,1.02234,-3.0135
11,1.02173,-3.12126
2571,1.02048,-2.92278
12,1.03028,0.0670638
13,1.05169,-5.08421
14,0.995296,-7.0178
15,1.00883,-6.14376
16,1.0349,-5.28256
17,1.064,-5.1785
18,1.02857,-4.35684
19,1.0467,-7.91464
20,1.06394,-5.18822
21,1.06913,-0.658291
22,1.07137,-10.0103
23,1.00417,-6.89921
24,1.07837,-0.262131
2573,1.07848,-0.217948
25,1.0695,-0.675361
26,1.0897,3.39245
27,1.0334,-5.82986
28,1.04851,-5.65476
2574,1.04846,-5.65786
29,0.9924,-6.53777
30,1.0643,-3.13245
31,1.02137,-6.89569
32,0.965011,-7.99117
33,0.913545,-3.72596
34,0.914249,-3.27377
35,1.03497,-13.0501
36,0.955728,-5.89236
37,1.03352,-7.87454
39,1.06495,-3.15179
40,1.07288,-2.2599
41,1.08441,-19.7933
42,1.01467,-5.01776
43,1.02434,-2.90592
44,1.03749,-14.394
45,1.04322,-3.71089
46,1.06933,-1.02821
2575,1.06928,-1.04253
47,1.01527,-2.10082
48,1.02705,-7.24667
49,1.02613,-8.18585
2576,1.03354,-7.95624
50,1.06558,-5.74661
51,1.07629,-9.46139
52,1.06424,-5.05412
2942,1.05211,-6.02272
53,1.03672,-5.65266
54,1.05381,-5.5932
55,1.08151,-24.8549
56,1.09109,-22.845
57,1.03403,-7.31106
58,1.06478,-0.788845
59,1.06935,-0.552089
60,1.07328,0.68379
61,1.01877,-5.09411
62,1.02024,-13.3396
63,1.02044,-13.3371
2577,1.02045,-14.6073
64,1.0356,-2.90915
65,1.02042,-14.6108
66,0.892073,-3.65998
2578,0.960034,-2.98439
67,1.07457,-1.95327
2579,1.07417,-2.03873
68,1.06726,-13.048
69,1.06724,-13.0462
70,1.06649,-4.13847
71,1.09149,-15.9869
72,1.03221,-6.02886
2580,1.03221,-6.02886
74,1.03221,-6.02885
75,1.0159,-2.37928
76,0.924888,-3.34175
77,1.05115,-8.08877
78,1.04227,-4.03357
79,1.06239,-23.6222
80,1.02055,-11.2753
81,1.05176,-16.4795
82,1.06981,-2.36202
83,1.04723,-17.3421
84,1.06059,-1.11672
85,1.05847,0.517224
86,1.04874,-15.3943
87,0.980675,-8.78011
88,1.03539,-11.1603
89,1.02367,-9.27587
2581,1.02364,-9.20743
90,1.06923,-9.13216
2582,1.06935,-9.13175
91,1.07049,-7.16775
92,1.04647,-4.45124
93,1.09099,-16.0694
94,1.0737,-8.07404
2583,1.07462,-8.07949
95,1.07484,-8.2252
96,1.07348,-0.0587519
97,1.03602,-14.2523
98,1.01884,-2.33227
99,1.05162,-5.13951
2584,1.02789,-4.51687
100,1.05513,-16.6611
101,1.04688,-2.18943
102,1.07537,-1.75452
2585,1.07433,-1.92164
103,1.07776,-0.371366
104,1.04899,-5.78409
2586,1.05187,-4.69043
105,1.02206,-12.0737
106,1.06515,-6.70628
2587,1.06511,-6.72403
107,1.04459,-10.0684
108,1.06485,-7.24947
109,1.07384,-5.33115
110,1.06869,-0.154921
111,1.07376,-5.38331
112,1.02931,-4.24392
2588,1.02928,-4.25025
113,1.08757,1.67077
114,1.01428,-5.91778
115,1.07198,-1.68457
116,1.06535,-0.733275
117,1.01303,-8.9236
118,1.0488,-25.504
119,1.04087,-15.3397
120,1.02434,-6.40309
121,1.06271,-17.9627
2589,1.06306,-17.9696
122,1.08185,-11.9334
123,1.05613,-16.6771
124,1.05728,-8.23905
125,1.07642,-19.2518
126,1.03263,-14.3617
127,1.07083,-14.4023
128,1.03012,-4.07821
129,1.0167,-4.55014
130,1.05329,-13.32
131,1.05918,-11.7943
132,1.06913,-14.3352
133,1.03497,-22.5587
134,1.04345,-16.2163
135,1.04084,-13.2962
136,1.0429,-0.839907
137,1.01084,-10.2703
138,1.03651,-5.05674
139,1.03812,-20.1557
140,1.07731,3.98705
2590,1.07764,3.18493
141,1.08571,-11.9848
142,1.07284,-4.39543
143,1.05002,-14.1
144,1.08426,-17.1365
145,1.0693,-17.3018
146,1.04824,-5.70515
147,1.02111,-3.2261
148,1.02982,0.113654
2591,1.03004,0.0773343
149,1.06427,-5.16043
2592,1.05133,-6.19299
150,1.03708,-1.36253
151,1.0641,-5.17008
152,1.02579,-1.79805
153,1.02131,-1.25486
154,1.0385,1.09085
155,1.08152,-10.4721
156,1.04724,-6.31452
157,1.04306,-10.33
158,1.03855,-14.1825
159,1.0485,-15.9716
160,1.032,-5.78481
161,1.02082,-15.6809
162,1.0668,-3.58589
163,1.05766,-23.0419
164,1.09791,-18.2581
165,1.06481,0.407054
166,1.04156,-11.0972
167,1.05168,-5.07907
168,1.03418,-7.94287
169,1.0141,-11.1436
170,1.01485,-5.83441
171,1.06915,-2.61027
172,0.989382,-7.46434
173,1.06394,3.7836
174,1.08675,3.87438
175,1.08444,-10.141
176,1.03122,-18.9452
177,0.993984,-20.1848
178,1.08272,-18.648
179,1.07896,-16.2549
180,1.02196,-1.26163
181,0.926065,-3.52338
182,1.01913,-5.06175
183,1.02593,-2.64334
184,1.05689,-4.84059
185,1.01535,-8.72154
186,1.09118,-4.49646
187,1.08647,-4.54856
2593,1.08652,-4.51123
2594,1.08658,-4.49583
2595,1.08658,-4.50496
188,1.06396,3.78469
2596,1.0628,3.8683
189,1.08575,3.94509
190,1.07312,-0.721738
191,1.03399,-23.7915
192,1.08431,-19.7463
193,1.06481,-0.0251887
194,1.02673,-4.61716
2597,1.01999,-4.42799
195,1.04129,-1.73655
196,1.03469,1.29029
197,1.01535,-7.53209
198,1.03627,-4.63056
199,1.05183,-5.10767
200,1.04383,-2.11994
2598,1.04382,-2.12553
201,1.06684,-3.58494
202,1.03762,-4.68874
2599,1.03762,-4.68872
203,1.08166,-11.6413
204,1.07654,-2.22185
205,0.982251,-8.50592
206,1.02772,-5.43233
207,1.03897,-14.0404
208,1.07036,-20.3406
209,1.03599,-8.83209
210,1.06239,-23.6222
211,1.08264,-12.436
212,1.0739,-12.569
213,1.07388,-12.5751
2600,1.07206,-7.63136
