bus_id,Pg,Qg
27810,1080,108.41
27810,1080,108.41
27811,735.9,186.257
27811,350,186.257
27812,679,171.109
27812,679,171.109
27813,90,176.105
27813,80,176.105
27814,155,114.423
27814,95,212.178
27814,90,212.178
27814,68.79,69.901
27815,62,10.4692
27815,190,84.591
27815,185,84.591
27815,445.5,84.591
27815,486,94.0658
27816,225,42.5213
27816,739.2,42.5213
27816,890.4,43.0768
27816,100,30.9704
27816,120,35.3861
27817,80.4,58.7462
27817,80.4,58.7462
27819,126,59.9428
27819,3,12.0884
27819,25,49.0713
27819,140,119.438
27819,180,174.97
27819,120,57.0499
27820,62.08,140.5
27820,62.08,140.5
27821,527,78.8017
27821,350,78.8017
27821,232,46.6999
27821,298,46.6999
27821,298,46.6999
27821,232,46.6999
27821,232,46.6999
27821,232,46.6999
27822,15,10.807
27822,62.1,10.807
27822,15,10.807
27822,15,10.807
27822,563.7,219.608
27822,297.5,139.289
27822,180,139.289
27823,291.6,166.149
27824,3,5.77132
27824,24.6,5.77132
27824,21,26.6658
27824,50,37.2011
27824,250.7,124.05
27825,80,89.4381
27825,65,75.0165
27826,55.4,13.6991
27826,20,13.6991
27826,20,13.6991
27826,20,13.6991
27826,151.63,181.3
27826,208.2,108.394
27826,93.69,108.394
27826,208.2,108.394
27826,208.2,108.394
27827,100,47.9405
27827,200,47.9405
27827,100,47.9405
27828,200,76.141
27828,74.5,19.5327
27829,100,49.2682
27829,100,49.2682
27830,199,28.4286
27830,80,28.4286
27830,45,26.9827
27831,12,14.2915
27831,12,14.2915
27831,3,5.36925
27831,30,18.4219
27831,259.2,72.6077
27831,198.9,56.1425
27832,198.8,46.3926
27832,102,46.4607
27832,198.9,46.4607
27832,102,46.4607
27832,198.9,46.4607
27833,131,37.0413
27833,71,13.6519
27834,89,-17.3564
27834,89,-17.3564
27834,89,-18.255
27834,89,-13.9872
27834,89,-13.9872
27834,133.4,-5.90578
27835,60,65.8343
27835,192.1,45.3989
27835,100,45.3989
27836,14,41.706
27836,78,90.2642
27836,78,90.2642
27836,78,90.2642
27836,47,146.616
27836,14,41.706
27836,14,41.706
27836,14,41.706
27836,52,214.056
27836,189.9,90.2642
27836,189.9,90.2642
27836,78,90.2642
27836,78,90.2642
27837,53.46,45.1896
27837,62,7.54309
27837,5,7.54309
27837,5,7.54309
27837,62,7.54309
27837,159,55.7187
27837,181,55.7187
27837,436.1,186.66
27837,90,58.8319
27837,90,58.8319
27837,90,58.8319
27837,5,7.54309
27837,90,58.8319
27837,188.2,58.8319
27837,120.994,58.8319
27837,5,7.54309
27837,5,7.54309
27837,5,7.54309
27837,5,7.54309
27837,5,7.54309
27837,5,7.54309
27837,5,7.54309
27838,436.1,64.1233
27838,84.69,38.8436
27838,56.23,31.6152
27838,295,64.1233
27838,84.69,38.8436
27838,188.2,38.8436
27838,84.69,38.8436
27838,84.69,38.8436
27838,84.69,38.8436
27838,84.69,38.8436
27838,84.69,38.8436
27839,190,66.3899
27839,863.3,66.3899
27839,310,63.9917
27839,84.69,26.3743
27839,188.2,26.3743
27839,188.2,26.3743
27839,188.2,26.3743
27840,934.5,-117.779
27840,204,20.1999
27840,143,20.1999
27840,143,20.1999
27840,143,20.1999
27840,190,-117.779
27840,471.7,-13.0998
27840,84.69,11.9635
27840,188.2,11.9635
27840,84.69,11.9635
27840,84.69,11.9635
27840,204,20.1999
27840,204,20.1999
27841,760,99.1216
27841,877.2,114.806
27841,472,95.5799
27841,90,79.576
27841,402,79.576
27841,84.6,32.51
27841,84.6,32.51
27841,188,32.51
27841,84.6,32.51
27842,5,15.0711
27842,5,15.0711
27842,34.2,15.0711
27842,5,15.0711
27842,5,15.0711
27842,5,15.0711
27842,34.2,15.0711
27842,5,15.0711
27842,5,15.0711
27842,5,15.0711
27842,5,15.0711
27842,5,15.0711
27842,5,15.0711
27842,5,15.0711
27842,5,15.0711
27842,34.2,15.0711
27842,5,19.2969
27842,48.32,85.2614
27842,48.32,85.2614
27842,185,130.023
27842,155,130.023
27842,155,130.023
27842,5,15.0711
27842,155,130.023
27842,34.2,15.0711
27842,5,15.0711
27842,5,15.0711
27842,5,15.0711
27842,5,15.0711
27842,5,15.0711
27843,65,89.5999
27843,185,114.7
27844,85,72.853
27844,85,72.853
27844,185,72.853
27844,228.1,123.625
27845,110,-16.8205
27845,110,-16.8205
27845,110,-16.8205
27845,182,-16.8205
27846,22.5,23.2299
27846,22.5,23.2299
27846,22.5,23.2299
27846,45.2,23.2299
27847,180.4,111.799
27847,110,111.799
27847,180.4,111.799
27848,180.6,-5.27443
27848,86.85,-7.16234
27848,199,-8.1363
27848,89.55,-8.1363
27848,167.7,-3.41649
27848,88.88,-3.41649
27848,91.9,-4.2065
27848,173.4,-4.2065
27848,89.86,-8.29442
27848,91.8,-8.99258
27848,95.63,-10.409
27848,86.85,-7.16234
27849,149.6,53.4454
27849,75,74.3256
27849,32,5.45508
27849,144.61,86.5343
27849,91.44,81.0818
27849,91.44,81.0818
27850,130.1,80.5918
27851,125,87.4038
27852,5.5,9.05445
27852,5.5,9.05445
27852,5.5,9.05445
27852,5.5,9.05445
27852,5.5,9.05445
27852,5.5,9.05445
27852,5,8.07637
27852,10,22.0584
27853,95,75.9
27854,15,25.1938
27854,70,58.7931
27855,20,13.4139
27855,105.3,41.3704
27855,20,13.4139
27855,20,13.4139
27855,20,13.4139
27855,20,13.4139
27855,20,13.4139
27855,105.3,38.9732
27855,40,38.9732
27855,105.3,38.9732
27856,30,10.0029
27856,50,34.6687
27856,40,34.6687
27856,103.5,34.6687
27856,103.5,34.6687
27856,40,34.6687
27856,30,10.0029
27856,30,10.0029
27856,30,10.0029
27856,30,10.0029
27856,30,10.0029
27856,60,23.3554
27856,103.5,34.6687
27856,103.5,34.6687
27857,45,24.0603
27857,45,24.0603
27857,220,156.096
27857,578,274.116
27860,50,39.0039
27860,85,39.0039
27860,50,39.0039
27860,50,39.0039
27860,50,55.8257
27860,50,55.8257
27861,43.3,20.9999
27861,82,39.6998
27863,53.25,75.3743
27863,79,18.5723
27863,53.89,89.9119
27864,40.5,65.9922
27864,21.23,23.7858
27866,3,52.4999
27866,61.5,46.0999
27868,10,40.8999
27869,3.50415e-08,38.6
27870,30,11.7846
27870,30,11.7846
27870,30,11.7846
27870,20,8.24007
27870,20,9.19199
27870,40,29.6946
27871,1.93,2.58991
27871,1.93,2.58991
27871,3.64,2.58991
27871,3.64,2.58991
27871,3.64,2.58991
27871,1.93,2.58991
27871,1.93,2.58991
27871,1.93,2.58991
27871,1.93,2.58991
27871,1.93,2.58991
27871,1.93,2.58991
27871,1.93,2.58991
27871,1.93,2.58991
27871,1.93,2.58991
27871,1.93,2.58991
27871,3.64,2.58991
27872,33,6.69994
27872,16,11.1999
27872,32,11.7999
27873,5,19.9
27873,10,43.1
27873,10,43.1
27874,30,27.4999
27874,30,27.4999
27874,56.7,27.4999
27874,30,27.4999
27877,54,8.70842
27877,5,12.7799
27879,20,30.3999
27879,49,30.3999
27882,10,29
27883,5,28.1998
27884,3,5.66989
27884,3,5.66989
27884,3,5.66989
27884,3,5.66989
27885,44,17.7319
27885,2.5,34.9455
27886,5,4.76997
27886,14.5,4.76997
27886,5,4.76997
27887,42.09,20.8
27888,22,12.3849
27888,41.4,12.3849
27888,40,55.9806
27888,130,55.9806
27890,30,20.8999
27890,39.6,19.1999
27891,5,23.9
27891,38.5,23.9
27892,6,11.8998
27892,19.2,11.8998
27893,2,0.927193
27895,34.2,10.7767
27895,5,10.7767
27895,5,10.7767
27895,5,10.7767
27895,80.4,161.376
27895,402,161.376
27895,89.28,134.228
27895,89.28,134.228
27895,5,10.7767
27895,34.2,10.7767
27895,5,10.7767
27895,5,10.7767
27895,5,10.7767
27895,5,10.7767
27895,5,10.7767
27895,5,10.7767
27897,12,20.9
27897,12,20.9
27897,12,26.6
27897,12,26.6
