bus_id,Pg,Qg
4,0,0
4,0,0
5,0,0
11,0,0
11,0,0
17,0,0
19,0,0
22,0,0
24,0,0
24,0,0
25,0,0
25,0,0
40,0,0
47,0,0
47,0,0
48,0,0
48,0,0
57,8.89041e-08,0.900002
64,0,0
64,0,0
69,30.04,0
70,0,0
85,0,0
86,0,0
102,8.33127e-08,-2.40826
122,0,0
124,0,0
125,26,0
125,0,0
132,0,0
132,0,0
132,0,0
132,0,0
137,0,0
137,0,0
156,0,0
159,0,0
159,0,0
178,0,0
191,0,0
191,0,0
193,0,0
195,0,0
197,9.7066,0.9
197,15,0.9
220,0,0
227,0,0
230,0,0
239,0,0
239,0,0
241,0,0
241,0,0
249,0,0
249,0,0
249,0,0
249,0,0
259,0,0
259,0,0
261,0,0
264,0,0
272,0,0
285,0,0
298,0,0
299,0,0
308,0,0
315,25.8,0
315,1.46972e-07,0
320,0,0
320,0,0
322,0,0
328,0,0
335,0,0
336,0,0
339,0,0
341,0,0
341,0,0
348,0,0
348,2.60196e-07,0
351,0,0
359,0,0
360,0,0
360,0,0
367,130,58.9997
394,0,0
413,0,0
413,0,0
433,0,0
442,0,0
449,0,0
465,0,0
465,0,0
467,1,-2.91024
467,27,-2.91024
469,1,3.74414
473,0,0
473,0,0
482,0,0
482,0,0
482,0,0
494,0,0
511,0,0
520,0,0
521,0,0
531,0,0
531,0,0
531,0,0
537,0,0
537,1.4096e-08,0
546,2.49066,1.9
549,0,0
571,0,0
571,30,0
571,0,0
584,16,2.58091
586,0,0
587,0,0
590,0,0
594,0,0
601,0,0
611,45,17.6888
611,0,0
613,0,0
613,0,0
613,0,0
614,0,0
614,0,0
626,0,0
635,0,0
638,0,0
638,0,0
653,0,0
671,0,0
671,0,0
672,0,0
672,1.59007e-08,0
680,0,0
681,0,0
685,0,0
685,0,0
685,0,0
685,0,0
696,1.51118e-08,0
696,0,0
696,0,0
700,8.74835e-08,-0.208403
700,1.20875e-07,-0.208403
699,37,2.80139
699,37,2.80139
698,37,2.80138
698,37,2.80138
706,0,0
706,0,0
706,0,0
706,0,0
733,19.5,0
734,1.47878e-08,4.84403
735,0,0
735,2.1221e-07,0
737,0,0
737,0,0
738,0,0
745,0,0
745,0,0
746,26.6,3.86008
747,1,1.99999
752,0,0
759,0,0
761,0,0
762,0,0
761,37.5,-3.02229
762,37.5,-3.16569
763,0,0
763,0,0
763,0,0
763,0,0
767,0,0
767,0,0
787,0,0
787,0,0
788,0,0
802,1.61182e-08,0.560903
802,31,0.560903
803,31,2.27147
803,31,2.27147
804,31,1.28185
804,8.14158e-08,1.28185
808,0,0
816,32,-2.02258
816,0,0
817,1,0.063883
817,32,0.063883
817,32,0.063883
817,32,0.063883
827,0,0
827,0,0
830,0,0
831,0,0
832,0,0
834,0,0
834,0,0
837,6.95245e-08,2.9
839,0,0
839,0,0
858,0,0
858,0,0
865,0,0
866,14,-7
887,0,0
887,0,0
891,0,0
891,0,0
891,0,0
891,0,0
909,0,0
948,0,0
952,0,0
973,50,21.937
975,0,0
981,0,0
981,0,0
991,0,0
991,0,0
991,0,0
993,0,0
995,0,0
1017,1.49435e-08,0.900004
1017,0,0
1021,0,0
1033,0,0
1056,0,0
1058,0,0
1058,0,0
1065,11.8,5.99999
1066,0,0
1073,0,0
1074,12,1.9
1078,0,0
1113,0,0
1113,0,0
1119,0,0
1119,0,0
1134,0,0
1137,0,0
1144,0,0
1156,0,0
1156,0,0
1219,0,0
1220,3.74736e-07,-11.59
1230,0,0
1255,0,0
1255,0,0
1265,30,0
1268,1.78155e-08,0
1269,1.51975e-08,0
1273,0,0
1287,0,0
1287,0,0
1296,0,0
1296,0,0
1296,0,0
1313,0,0
1320,0,0
1320,0,0
1320,0,0
1323,0,0
1323,0,0
1325,0,0
1325,0,0
1333,0,0
1335,2.11722e-08,0.900003
1335,1.79006e-07,0.900003
1350,0,0
1354,0,0
1354,0,0
1364,0,0
1364,35.7,0
1364,0,0
1366,45,-18
1372,0,0
1372,0,0
1419,0,0
1429,7.09497e-06,4.98819
1429,50,4.98819
1442,0,0
1449,1.17053e-07,0
1463,0,0
1463,0,0
1463,0,0
1472,0,0
1473,0,0
1483,0,0
1504,26,0
1506,0,0
1506,0,0
1526,239,59.8073
1527,239,59.8073
1559,0,0
1559,0,0
1566,49,19.7662
1570,0,0
1570,0,0
1571,0,0
1572,0,0
1576,1.473e-08,0
1576,0,0
1590,0,0
1606,0,0
1606,0,0
1612,42,6.49127
1626,4.72794e-08,0
1626,0,0
1637,2.12518e-08,0.999971
1650,0,0
1651,0,0
1651,0,0
1652,52,-12.9999
1655,0,0
1666,0,0
1682,0,0
1682,0,0
1691,0,0
1691,0,0
1692,0,0
1693,0,0
1693,0,0
1694,0,0
1695,0,0
1700,0,0
1704,0,0
1704,0,0
1704,0,0
1707,0,0
1710,1.70452e-08,1.9
1711,0,0
1713,0,0
1724,0,0
1735,0,0
1735,0,0
1738,0,0
1740,0,0
1746,0,0
1746,0,0
1753,40,2.19815
1754,40,2.19815
1755,8.15893e-08,-2.48253
1809,0,0
1819,0,0
1836,0,0
1843,0,0
1849,0,0
1849,1.38718e-08,0
1859,0,0
1859,0,0
1867,0,0
1870,0,0
1870,0,0
1875,0,0
1875,1.4917e-08,0
1875,43.5,0
1876,0,0
1877,44,13.8067
1878,0,0
1883,0,0
1892,0,0
1900,1.61381e-08,3.99999
1901,1.02775e-07,3.99999
1902,1.65286e-08,3.99999
1903,1.54866e-08,3.99999
1915,0,0
1934,0,0
1947,0,0
1946,0,0
1955,0,0
1966,0,0
1974,24,7.99998
1975,1.4359e-08,-1.88395e-05
1976,1.48661e-06,7.99998
1977,24,7.99998
1978,1.39439e-08,7.99998
1987,2.61065e-07,1.363
1987,29,1.363
1988,1.30614e-08,-0.915186
1989,1.68942e-08,1.70204
1991,0,0
1993,0.5,-2
1993,0,0
1999,0,0
2007,0,0
2014,1.71226e-08,-7.7613
2025,1.56882e-08,-3.27524
2026,1.80787e-08,-1.3428
2026,1.69736e-08,-1.3428
2031,0,0
2035,-30,5.03764
2043,0,0
2057,1.51787e-08,-10.3838
2067,0,0
2092,0,0
2106,16,0
2107,54,11.4588
2111,16,-5
2131,0,0
2131,2.25591e-08,0
2159,0,0
2159,0,0
2169,29,-6
2173,45,9.18185
2174,0,0
2190,0,0
2190,0,0
2195,0,0
2198,0,0
2198,0,0
2200,0,0
2201,0,0
2203,1.51694e-08,1.90001
2234,0,0
2234,0,0
2253,0,0
2253,1.62821e-08,0
2255,0,0
2255,2.5,-8
2289,0,0
2299,0,0
2303,0,0
2305,0,0
2311,0,0
2311,0,0
2337,0,0
2343,0,0
2347,0,0
2349,1.51441e-08,5.44838
2349,28,5.44838
2349,1.10722e-07,5.44838
2350,0,0
2350,0,0
2351,0,0
2373,8.93466e-08,-4.23842
2374,1.62993e-08,-4.24294
2375,24,-3.31594
2376,1.24508e-08,-4.25328
2377,20,-3.60316
2387,0,0
2404,0,0
2406,0,0
2406,0,0
2422,0,0
2424,0,0
2424,1.54592e-08,0
2431,0,0
2431,1.81593e-08,0
2431,0,0
2443,0,0
2447,0,0
2447,0,0
2450,0,0
2450,0,0
2455,10.4,0
2454,1.6411e-08,0
2471,0,0
2472,0,0
2472,0,0
2475,0,0
2486,0,0
2492,0,0
2506,0,0
2534,50,-7.99999
2534,38,-7.99999
2540,0,0
2540,0,0
2541,0,0
2541,0,0
2543,0,0
2556,0,0
2558,0,0
2566,0,0
2566,0,0
2569,0,0
2574,0,0
2587,0,0
2587,0,0
2592,0,0
2597,0,0
2597,0,0
2603,0,0
2612,0,0
2612,0,0
2621,0,0
2622,0,0
2627,0,0
2635,0,0
2635,0,0
2638,0,0
2651,0,0
2651,0,0
2651,0,0
2654,0,0
2655,1.81403e-08,-10
2656,0,0
2656,0,0
2656,0,0
2657,0,0
2657,0,0
2657,0,0
2660,0,0
2660,0,0
2663,28,3.9
2670,0,0
2670,0,0
2671,35,12
2671,1.95593e-08,12
2673,0,0
2674,2.11323e-08,0.9
2673,0,0
2674,0,0
2675,0,0
2679,0,0
2679,0,0
2679,0,0
2679,0,0
2679,0,0
2684,0,0
2698,0,0
2705,0,0
2739,0,0
2744,0,0
2744,0,0
2776,0,0
2786,0,0
2824,0,0
2825,0,0
2830,0,0
2834,0,0
2846,12,4.99998
2851,0,0
2853,2.99989e-07,0
2853,0,0
2856,0,0
2856,32,0
2858,0,0
2858,0,0
2870,0,0
2881,0,0
2887,0,0
2889,0,0
2889,0,0
2897,0,0
2914,0,0
2914,0,0
2914,0,0
2919,0,0
2919,0,0
2919,0,0
2923,0,0
2944,0,0
2945,0,0
2957,5.44354e-08,0
2964,0,0
2970,0,0
2970,0,0
2993,0,0
3000,0,0
3011,1.76949e-08,-13.0605
3038,0,0
3038,0,0
3039,0,0
3041,0,0
3044,0,0
3044,0,0
3046,0,0
3055,0,0
3057,0,0
3068,0,0
3078,0,0
3079,0,0
3089,0,0
3116,0,0
3125,0,0
3128,0,0
3131,0,0
3134,1.85438e-07,7.85352
3135,38,12.364
3136,38,12.364
3140,0,0
3141,0,0
3141,0,0
3143,20.8,0
3144,0,0
3149,0,0
3150,0,0
3150,0,0
3154,0,0
3154,0,0
3158,0,0
3158,0,0
3160,0,0
3165,0,0
3165,0,0
3169,0,0
3175,5,-9.99999
3177,0,0
3177,0,0
3177,0,0
3196,0,0
3196,0,0
3203,0,0
3203,0,0
3206,0,0
3206,0,0
3228,0,0
3237,0,0
3237,0,0
3256,1.42852e-08,0
3257,0,0
3259,0,0
3262,0,0
3264,0,0
3268,0,0
3278,0,0
3282,0,0
3283,1.52402e-08,0
3283,7.98608e-08,0
3283,0,0
3284,0,0
3284,0,0
3294,0,0
3294,0,0
3298,36.1,3.50464
3299,3.29287e-07,5.10484
3300,36.1,8.81929
3313,0,0
3319,0,0
3326,1.61604e-08,0.900001
3326,17,0.900001
3331,0,0
3331,0,0
3333,0,0
3333,0,0
3357,0,0
3363,0,0
3395,0,0
3395,0,0
3400,0,0
3401,0,0
3423,2.94147e-07,14.9738
3426,0,0
3436,0,0
3436,0,0
3436,0,0
3436,0,0
3436,0,0
3441,0,0
3441,36,0
3442,2.10897e-08,2.23649
3442,1.67072e-08,2.23649
3449,0,0
3452,0,0
3455,0,0
3458,0,0
3458,0,0
3463,0,0
3468,1.82604e-08,0
3469,0,0
3472,0,0
3479,0,0
3486,1.7568e-08,7.99995
3506,0,0
3509,0,0
3509,0,0
3513,21.2,0
3520,0,0
3520,0,0
3523,0,0
3524,0,0
3526,0,0
3527,0,0
3532,48,0
3532,0,0
3540,0,0
3549,0,0
3563,0,0
3564,0,0
3569,0,0
3569,0,0
3569,0,0
3568,0,0
3603,0,0
3606,0.8,4.36121
3606,20,2.86212
3605,0,0
3605,0.8,4.19897
3618,0,0
3620,0,0
3620,0,0
3620,0,0
3624,40,12.972
3624,50,5.73843
3657,0,0
3667,0,0
3667,0,0
3670,0,0
3672,8.69737e-08,0.9
3672,1.49405e-08,0.9
3673,0,0
3678,0,0
3681,0,0
3682,0,0
3687,0,0
3687,0,0
3688,0,0
3704,0,0
3706,0,0
3712,0,0
3714,0,0
3716,0,0
3733,0,0
3735,3.73475e-06,-1.91229
3736,0,0
3737,6.44591e-08,14.0423
3764,0,0
3768,5.6,3.72375
3773,32.4537,0
3778,0,0
3778,0,0
3780,22.05,0
3781,0,0
3816,0,0
3816,0,0
3819,0,0
3819,0,0
3819,0,0
3821,0,0
3821,1.96312e-08,0
3836,1.79215e-08,6.70973
3837,37.8,11.162
