bus_id,Pg,Qg
4,0,0
4,0,0
5,0,0
11,1.7303e-08,0
11,0,0
17,0,0
19,0,0
22,0,0
24,0,0
24,0,0
25,1.97315e-08,0
25,0,0
40,0,0
47,1.31878e-08,-0.251352
47,3.19922e-09,-0.251352
48,0,0
48,0,0
57,13,0.9
64,0,0
64,0,0
69,0,0
70,0,0
85,6.68,0
86,0,0
102,46,-1.97476
122,12,5
124,0,0
125,26,0
125,0,0
132,17,-0.737448
132,0,0
132,0,0
132,0,0
137,0,0
137,18,-0.8
155,0,0
158,1.82809e-09,10
158,1.73161e-09,10
176,0,0
187,0,0
187,0,0
190,0,0
192,23.5,0
194,15,0.9
194,15,0.9
217,0,0
224,0,0
227,0,0
236,0,0
236,0,0
238,0,0
238,0,0
246,0,0
246,0,0
246,0,0
246,0,0
256,26,10
256,26,10
258,30,0.900004
261,0,0
269,0,0
282,0,0
295,0,0
296,12,0
305,15,9
312,25.8,0
312,7.25461e-09,0
317,0,0
317,0,0
319,0,0
325,0,0
332,0,0
333,0,0
336,13,3.83917
338,0,0
338,0,0
345,0,0
345,19.5,0
348,0,0
357,0,0
357,0,0
364,130,59
391,0,0
409,0,0
411,0,0
411,0,0
431,12,0
440,0,0
447,25,8
462,0,0
462,0,0
464,27,-1.467
464,1,-1.467
466,0,0
470,0,0
470,0,0
479,0,0
479,0,0
479,0,0
491,0,0
508,0,0
519,0,0
520,0,0
530,4.44083e-08,-1.57531
530,1.69823e-08,-1.57531
530,3.7165e-09,-1.57531
537,0,0
537,24,0
546,9,1.9
548,0,0
570,0,0
570,0,0
570,0,0
583,16,6.66835
585,0,0
586,0,0
589,0,0
593,0,0
600,0,0
610,13.4499,45
610,0,0
612,0,0
612,0,0
612,0,0
613,0,0
613,0,0
624,-8.3,0.858219
633,0,0
636,0,0
636,15,3.40357e-08
641,239,-75
652,0,0
670,12,0
670,12,0
671,0,0
671,8.71292e-08,0
679,0,0
680,0,0
684,1.53432e-09,6
684,1.69785e-09,6
684,0,0
684,1.87721e-09,8
695,0,0
695,0,0
695,0,0
699,37,-11.0195
699,37,-11.0195
698,37,-8.26684
698,37,-8.26684
697,37,-8.26685
697,37,-8.26685
705,0,0
705,0,0
705,1.66146e-09,3
705,0,0
732,0,0
733,39,-9.4873
734,0,0
734,0,0
736,0,0
736,6.45575e-07,0
737,0,0
744,0,0
744,0,0
745,26.6,-1.04898
746,7,2
751,0,0
758,0,0
760,0,0
761,0,0
760,37.5,6.14563
761,37.5,10
762,0,0
762,0,0
762,0,0
762,0,0
766,0,0
766,0,0
786,0,0
786,0,0
787,0,0
801,31,-17
801,31,-17
802,31,-17
802,31,-17
803,31,-17
803,31,-17
807,40.8,0
815,32,6
815,0,0
816,32,4.7639
816,32,4.7639
816,32,4.7639
816,32,4.7639
826,0,0
826,0,0
829,0,0
830,27,-10
831,0,0
833,0,0
833,0,0
836,15,2.9
838,0,0
838,0,0
857,0,0
857,0,0
864,14,7
865,14,-0.256156
885,0,0
885,0,0
889,0,0
889,0,0
889,0,0
889,0,0
907,0,0
940,8.1,0
944,0,0
965,50,27
967,0,0
973,8,1.8719
973,8,1.8719
983,0,0
983,0,0
983,0,0
985,0,0
987,0,0
1009,3,0.999999
1009,0,0
1013,2.72993e-09,4
1025,0,0
1048,0,0
1050,13.8,0
1050,0,0
1057,7,4.92292
1058,0,0
1065,0,0
1066,12,1.9
1070,0,0
1108,18,-0.397192
1108,0,0
1108,0,0
1108,8,-0.112167
1110,3.49019e-09,2.79015
1110,1.10242e-08,2.79015
1125,0,0
1128,0,0
1135,0,0
1147,0,0
1147,0,0
1210,62,1.25784
1211,41.4,-11.99
1221,0,0
1246,0,0
1246,0,0
1256,0,0
1258,24,0
1259,6.77002e-09,0
1263,0,0
1277,0,0
1277,0,0
1286,0,0
1286,0,0
1286,8,-2.8
1303,0,0
1310,0,0
1310,0,0
1310,0,0
1313,0,0
1313,0,0
1315,0,0
1315,0,0
1323,0,0
1325,0,0
1325,5,0.999999
1340,0,0
1344,11,5
1344,11,5
1354,8.92099e-09,0
1354,35.7,0
1354,1.08091e-08,0
1357,1.89982e-09,13.7315
1356,3.75514e-09,13.9589
1363,0,0
1363,13,-5
1410,0,0
1420,50,11.1377
1420,50,11.1377
1433,0,0
1440,21,0
1454,0,0
1454,0,0
1454,0,0
1463,0,0
1464,0,0
1474,0,0
1495,0,0
1497,0,0
1497,0,0
1517,239,52.542
1518,169,32.8423
1548,0,0
1548,0,0
1555,49,21.9999
1559,0,0
1559,0,0
1560,0,0
1561,0,0
1565,0,0
1565,0,0
1579,0,0
1593,36,11
1593,36,11
1599,42,18.3056
1613,22,0
1613,0,0
1624,78,1
1637,0,0
1638,0,0
1638,11.9,0
1639,52,10
1642,0,0
1653,0,0
1669,0,0
1669,0,0
1678,11,-5
1678,11,-5
1679,0,0
1680,0,0
1680,0,0
1681,0,0
1682,0,0
1687,7.1,-1.99
1691,0,0
1691,0,0
1691,0,0
1694,0,0
1697,0,0
1698,0,0
1700,28.9,5.82509
1711,0,0
1722,0,0
1722,0,0
1725,0,0
1727,0,0
1734,27,1.88572
1734,0,0
1741,40,-12.9214
1742,40,-11.9248
1743,40,-13.0531
1797,0,0
1807,0,0
1824,0,0
1831,0,0
1837,16,0
1837,32,0
1847,0,0
1847,0,0
1855,0,0
1858,0,0
1858,0,0
1863,1.03074e-08,0
1863,36.5,0
1863,43.5,0
1864,0,0
1865,44,7.00745
1866,0,0
1871,9,0
1880,0,0
1888,24,-1.82483
1889,4.45837e-09,-3.15478
1890,5.97872e-09,-3.15478
1891,5.33257e-09,-3.15478
1903,0,0
1922,0,0
1934,0,0
1933,0,0
1942,0,0
1953,0,0
1961,4.67604e-09,3.93222
1962,4.19873e-08,0.2197
1963,24,4.56561
1964,6.20285e-09,3.93222
1965,5.72649e-09,3.93222
1974,29,-10
1974,29,-10
1975,29,-7.34979
1976,29,-6.86658
1978,0,0
1980,4.6,-2
1980,0,0
1986,0,0
1994,0,0
2001,46,-6.43521
2012,24,0.695054
2013,24,-0.178785
2013,24,-0.178785
2018,0,0
2022,30,6.99997
2030,0,0
2044,34,19
2054,0,0
2078,0,0
2091,0,0
2092,54,18.3526
2096,16,0.227822
2116,0,0
2116,0,0
2144,0,0
2144,0,0
2154,1.30336e-07,12.9134
2158,45,3.68354
2159,0,0
2175,0,0
2175,0,0
2180,0,0
2183,0,0
2183,0,0
2185,0,0
2186,1.71381e-09,9
2188,20,1.90039
2219,0,0
2219,0,0
2238,0,0
2238,36,0
2240,0,0
2240,24,-8
2274,0,0
2284,0,0
2288,0,0
2290,64,3.91722
2296,0,0
2296,0,0
2322,12,0
2328,0,0
2332,0,0
2334,28,6.85643
2334,28,6.85643
2334,28,6.85643
2335,0,0
2335,0,0
2336,0,0
2357,5.61033e-09,20
2358,24,20
2359,6.47386e-09,20
2360,24,20
2361,4.98014e-09,20
2371,0,0
2387,12,0
2389,34.9,0
2389,0,0
2405,36,6.76986
2407,0,0
2407,0,0
2414,0,0
2414,0,0
2414,0,0
2426,0,0
2430,22.6,0
2430,0,0
2433,0,0
2433,0,0
2438,0,0
2437,0,0
2453,0,0
2454,0,0
2454,0,0
2457,0,0
2468,0,0
2474,26,0
2488,0,0
2516,50,0.68836
2516,50,0.68836
2522,20,0
2522,36.85,0
2523,0,0
2523,0,0
2525,9.6,1.23
2538,0,0
2540,0,0
2548,0,0
2548,9.15252e-09,0
2551,16,2.45486
2556,0,0
2569,0,0
2569,0,0
2574,0,0
2579,0,0
2579,0,0
2585,0,0
2594,0,0
2594,0,0
2603,22,0
2604,0,0
2609,0,0
2617,0,0
2617,0,0
2620,28,16
2633,0,0
2633,0,0
2633,0,0
2636,0,0
2637,18,10
2638,0,0
2638,22,-3.13008
2638,29,-6.45175
2639,0,0
2639,0,0
2639,0,0
2642,35,0
2642,0,0
2645,28,4
2652,0,0
2652,9.8,-0.49196
2653,35,12
2653,35,12
2656,0,0
2657,7,0.9
2656,0,0
2655,0,0
2657,0,0
2658,12,-7
2662,0,0
2662,0,0
2662,0,0
2662,0,0
2662,0,0
2667,0,0
2681,36.4,0
2688,15,-7
2722,0,0
2727,17,1.95349
2727,17,1.95349
2759,0,0
2769,0,0
2805,0,0
2806,8.90722e-09,0
2811,0,0
2815,0,0
2826,12,4.99999
2831,0,0
2833,20,0
2833,0,0
2836,0,0
2836,32,0
2838,0,0
2838,0,0
2850,0,0
2861,0,0
2867,0,0
2869,0,0
2869,0,0
2877,0,0
2892,0,0
2892,26.5,-9
2892,0,0
2897,0,0
2897,0,0
2897,0,0
2901,0,0
2921,0,0
2922,0,0
2934,0,0
2941,0,0
2947,0,0
2947,0,0
2968,0,0
2975,0,0
2986,3.04021e-09,-9.3624
3013,0,0
3013,0,0
3014,0,0
3015,0,0
3015,2.01852e-08,1.78108
3017,0,0
3020,0,0
3020,0,0
3022,0,0
3029,0,0
3031,0,0
3042,16,0
3052,0,0
3053,0,0
3063,17.25,0
3091,2.69324e-09,-10
3100,0,0
3103,0,0
3106,0,0
3109,38,10.386
3110,38,10.386
3111,38,10.386
3115,0,0
3116,0,0
3116,0,0
3118,0,0
3119,0,0
3124,0,0
3125,0,0
3125,0,0
3129,11,0.999999
3129,14,0.0999987
3133,0,0
3133,0,0
3135,0,0
3140,10.5,0
3140,8.6,0
3144,0,0
3150,5,20.2195
3152,16,0.95005
3152,16,0.95005
3152,18,2.75394
3171,0,0
3171,0,0
3178,0,0
3178,0,0
3181,18,0
3181,0,0
3203,20,1.30405e-07
3212,4.30774e-08,0
3212,12,0
3231,0,0
3232,22,1.90001
3234,0,0
3237,0,0
3239,10,-4
3243,0,0
3253,0,0
3257,0,0
3258,36,0
3258,32.7,0
3258,0,0
3259,42,2.27207
3259,42,2.27207
3269,0,0
3269,0,0
3273,1.18441e-07,7.95205
3274,36.1,20
3275,5.42343e-09,17.8017
3288,0,0
3294,13,-5
3301,17,0.99999
3301,17,0.99999
3306,0,0
3306,10.2,0
3308,0,0
3308,0,0
3332,0,0
3338,0,0
3370,0,0
3370,0,0
3375,2.20037e-08,0
3376,0,0
3398,43,4.42049
3401,24,-7.52
3411,0,0
3411,7.5,-1
3411,0,0
3411,7.5,-1
3411,0,0
3416,0,0
3416,0,0
3417,23.1,2.66388
3417,23.1,2.66388
3424,0,0
3427,0,0
3430,0,0
3433,0,0
3433,0,0
3438,0,0
3443,0,0
3444,0,0
3447,0,0
3454,12,0
3461,1.58176e-09,-4.37487
3481,0,0
3484,0,0
3484,53,-10
3488,0,0
3497,35,4.36008
3498,0,0
3500,0,0
3501,0,0
3506,48,0
3506,0,0
3514,1.96915e-09,-16
3523,10,0
3537,3.21412e-09,7.6
3538,0,0
3543,0,0
3543,0,0
3543,0,0
3542,0,0
3577,0,0
3580,20,6
3580,20,4.2
3579,0,0
3579,20,4.2
3593,23,-3.43545
3593,23,-3.43545
3593,23,-3.43545
3597,40,30
3597,50,28
3629,0,0
3639,14.89,0
3639,34.77,0
3642,0,0
3644,7,0.9
3644,7,0.9
3645,0,0
3650,0,0
3653,0,0
3654,0,0
3659,12,0.0189077
3659,12,0.0189077
3660,0,0
3676,0,0
3678,0,0
3684,1.27472e-09,-6
3686,0,0
3688,0,0
3705,0,0
3707,18,8
3708,0,0
3709,44,17
3736,0,0
3740,11.2,4.6
3745,43,0
3750,8.13182e-09,0
3750,1.45481e-08,0
3752,0,0
3753,12,1.2
3788,0,0
3788,0,0
3791,26.25,0
3791,7.52762e-09,0
3791,0,0
3793,20.02,0
3793,20.35,0
