bus_id,Vm,Va_deg
1001,1.03137,-28.6647
1002,1.07322,-23.5001
1003,1.06769,-19.8326
1004,1.06831,-21.2457
1005,1.06233,-20.5006
1006,1.0563,-18.5529
1007,1.08067,-24.114
1008,1.05913,-13.3164
1009,1.04959,-10.267
1010,1.07963,-22.2452
1011,1.07988,-20.6497
1012,1.08268,-27.5405
1013,1.05627,-21.9225
1014,1.0603,-18.0654
1015,1.0826,-23.6826
1016,1.07036,-20.1108
1017,1.03778,-27.286
1018,1.03764,-26.0696
1019,1.05013,-28.1456
1020,1.06755,-19.2924
1021,1.04478,-13.2282
1022,1.07056,-18.9958
1023,1.08574,-11.2089
1024,1.0334,-25.1291
1025,1.06612,-18.4568
1026,1.04638,-9.77597
1027,1.06951,-30.5232
1028,1.06526,-20.1906
1029,1.08637,-29.8361
1030,1.0643,-18.7088
1031,1.06852,-23.6743
1032,1.05171,-17.1392
1033,1.07945,-21.3142
1034,1.05925,-19.0695
1035,1.05155,-16.0929
1036,1.04293,-17.308
1037,1.02872,-28.3973
1038,1.0618,-13.0217
1039,1.04247,-8.07375
1040,1.03339,-26.3574
1041,1.05984,-19.8705
1042,1.05984,-19.8705
1043,1.05714,-16.9693
1044,1.06357,-28.2836
1045,1.03188,-29.9816
1046,1.08417,-25.202
1047,1.05423,-20.0838
1048,1.05423,-20.0838
1049,1.05423,-20.0838
1050,1.0443,-15.7849
1051,1.04242,-15.6806
1052,1.04735,-16.7656
1053,1.07271,-22.5064
1054,1.06793,-26.4039
1055,1.06061,-20.96
1056,1.0861,-26.4177
1057,1.0861,-26.4177
1058,1.06253,-15.5319
1059,1.06253,-15.5319
1060,1.06253,-15.5319
1061,1.06493,-21.5331
1062,1.06493,-21.5331
1063,1.06493,-21.5331
1064,1.02518,-29.87
1065,1.06364,-19.8039
1066,1.05974,-13.0942
1067,1.05584,-20.3115
1068,1.03436,-20.909
1069,1.05859,-13.3213
1070,1.04338,-8.91007
1071,1.0378,-27.5813
1072,1.02896,-21.8185
1073,1.02322,-17.6747
1074,1.02726,-19.5196
1075,1.01897,-19.7203
1076,1.0378,-27.5813
1077,1.0378,-27.5813
1078,1.01312,-17.5758
1079,1.08407,-39.167
1080,1.04406,-17.3608
1081,1.07736,-23.336
1082,1.06157,-11.1788
1083,1.06598,-15.3456
1084,1.05735,-20.7395
1085,1.054,-21.7866
1086,1.06511,-23.8813
1087,1.07698,-19.7868
1088,1.03912,-16.6497
1089,1.04267,-24.4248
1090,1.05061,-22.2457
1091,1.09607,-31.9546
2001,1.07591,-58.4443
2002,1.07747,-59.2926
2003,1.07762,-61.2604
2004,1.07747,-59.2926
2005,1.07747,-59.2926
2006,1.07747,-59.2926
2007,1.07616,-58.2205
2008,1.08482,-33.4898
2009,1.08906,-44.6799
2010,1.09927,-36.8279
2011,1.1,-32.7967
2012,1.0906,-30.8158
2013,1.0922,-30.7117
2014,1.08502,-34.0184
2015,1.08065,-60.3539
2016,1.07915,-66.4897
2017,1.08982,-32.9413
2018,1.0888,-32.2292
2019,1.08982,-32.9413
2020,1.05954,-44.3546
2021,1.08645,-55.6509
2022,1.08323,-57.2882
2023,1.08934,-54.279
2024,1.08995,-53.6977
2025,1.05637,-43.6528
2026,1.08917,-31.8873
2027,1.07659,-58.8042
2028,1.06215,-46.429
2029,1.09113,-33.4837
2030,1.06075,-61.6926
2031,1.09471,-30.7906
2032,1.07825,-57.7228
2033,1.06148,-62.8659
2034,1.07766,-65.9523
2035,1.09183,-31.6364
2036,1.06282,-44.0003
2037,1.09155,-60.694
2038,1.07486,-61.6772
2039,1.06372,-57.9474
2040,1.08158,-57.884
2041,1.09185,-28.8836
2042,1.08388,-26.6032
2043,1.07815,-66.1996
2044,1.08457,-62.3189
2045,1.05953,-44.8285
2046,1.07746,-65.6365
2047,1.07708,-62.0444
2048,1.09816,-32.6176
2049,1.08648,-40.8501
2050,1.06825,-61.1063
2051,1.06121,-52.402
2052,1.08412,-32.6997
2053,1.05981,-56.6129
2054,1.0608,-42.8222
2055,1.06064,-43.5408
2056,1.0608,-42.8222
2057,1.04912,-39.5081
2058,1.09212,-28.5035
2059,1.08291,-25.5408
2060,1.07084,-60.0153
2061,1.08879,-37.6936
2062,1.08221,-35.652
2063,1.07869,-65.1018
2064,1.07662,-58.6431
2065,1.09544,-62.446
2066,1.08865,-29.0294
2067,1.05307,-43.5397
2068,1.05217,-41.5527
2069,1.09221,-65.7212
2070,1.05276,-41.1241
2071,1.04048,-37.7487
2072,1.08448,-64.0663
2073,1.08727,-26.7817
2074,1.0836,-25.1503
2075,1.0836,-25.1503
2076,1.08494,-25.9669
2077,1.09016,-58.5519
2078,1.07957,-55.6022
2079,1.1,-35.2372
2080,1.06712,-55.2977
2081,1.0698,-62.3871
2082,1.06722,-44.301
2083,1.06465,-42.8533
2084,1.06722,-44.301
2085,1.06722,-44.301
2086,1.06507,-56.9498
2087,1.0907,-28.8756
2088,1.05221,-41.259
2089,1.04012,-37.9532
2090,1.07705,-59.3132
2091,1.0949,-34.6647
2092,1.07644,-63.6412
2093,1.09026,-31.4859
2094,1.09026,-31.4859
2095,1.09026,-31.4859
2096,1.08648,-29.1125
2097,1.08426,-28.629
2098,1.09587,-31.4215
2099,1.08604,-28.9857
2100,1.07787,-26.773
2101,1.07392,-60.075
2102,1.07567,-61.2989
2103,1.07392,-60.075
2104,1.07392,-60.075
2105,1.07392,-60.075
2106,1.05877,-63.3559
2107,1.07044,-62.0285
2108,1.07224,-42.8247
2109,1.07533,-45.6675
2110,1.09444,-59.509
2111,1.06373,-47.3672
2112,1.06079,-48.2809
2113,1.08699,-55.3106
2114,1.08475,-56.3898
2115,1.09171,-51.8868
2116,1.09015,-53.5237
2117,1.09336,-51.3489
2118,1.09353,-50.9245
2119,1.09045,-53.1359
2120,1.09312,-51.0945
