bus_id,Pg,Qg
35250,725,-23.4618
35250,725,-33.8732
35250,725,-36.1285
35251,725,-93.0967
35252,705.5,29.4047
35252,705.5,29.4047
35252,705.5,29.4047
35252,705.5,29.4047
35254,403.7,-90.9391
35254,170.1,-20.8491
35254,170.1,-20.8491
35254,170.1,-20.8491
35254,170.1,-20.8491
35255,725,-124.347
35255,272,8.86909
35255,272,8.86909
35256,269.2,9.88699
35256,299.2,7.82693
35256,66,9.05158
35257,175,20.1204
35257,95,20.2947
35264,108.723,7.76625
35264,108.571,7.76625
35264,98.05,7.76625
35264,98.05,7.76625
35264,112.8,-9.78937
35264,112.8,-9.78937
35265,109.876,-17.4625
35265,106.159,-17.4625
35265,103.371,-17.4625
35265,67.9702,-72.4467
35272,80,9.09145
35272,80,9.09145
35275,75,-9.40362
35275,75,-9.40362
35275,75,-9.40362
35277,67.5,-21.5013
35277,67.5,-21.5013
35279,19,-18.4
35279,17,-12.7
35280,53.9,-23
35281,51.5,-0.0307127
35281,51.5,-0.0307127
35285,46.9,-15.6
35287,13.633,-4.533
35288,40.5,-4.17176
35288,40.5,-4.17176
35294,33.7,1.37529
35294,33.7,1.37529
35294,33.7,1.37529
35297,29.2,-5.46121
35297,29.2,-5.46121
35297,29.2,-5.46121
35298,28.8,0.774016
35298,28.8,0.774016
35298,28.8,0.774016
35298,28.8,0.774016
35300,25,-6.92938
35300,25,-6.92938
35300,25,-6.92938
35300,25,-6.92938
35301,25,-12
35301,25.5,-12.3
35302,25,-8.3
35308,725,5.10329
35311,556.9,-99.3334
35311,556.2,-99.1594
35311,556.5,-99.249
35323,163.2,-12.5786
35323,150,-45.4724
35330,10.65,-3.55
35330,10.65,-3.55
35330,10.65,-3.55
35330,10.65,-3.55
35330,10.65,-3.55
35331,113.6,-13.79
35334,15,-20
35334,15,-20
35335,45,-5.95161
35335,45,-5.95161
35335,45,-5.95161
35335,45,-5.95161
35335,45,-5.95161
35336,42.4,-15.3871
35336,42.4,-15.3871
35336,44.6,-16.276
35336,44.6,-16.276
35336,44.6,-16.276
35337,23,-10.9
35343,725,-106.178
35345,178.438,-42.5137
35345,181.696,-42.5137
35345,172.698,-42.5137
35345,185.419,-42.5137
35345,548.3,-161.745
35347,513.7,-40.8488
35348,8.33942,42.7427
35348,34.097,42.7427
35348,40.5364,-47.4424
35349,200,-14.4746
35349,200,-14.4746
35350,115,-39.0429
35350,115,-39.0429
35350,115,-39.0429
35351,129.1,-42.7122
35351,129.1,-42.7122
35351,129.1,-42.7122
35352,110,7.47169
35352,110,7.47169
35352,110,7.47169
35354,147.36,-6.39232
35354,133.88,-6.39232
35355,123.857,-1.41968
35355,147.268,-1.41968
35356,101.3,-17.8238
35357,131.3,-17.5407
35357,131.3,-17.5407
35357,131.3,-17.5407
35360,53,-15.4795
35360,83.5,-15.4795
35360,53,-15.4795
35362,30,-23.7
35366,47,0.583905
35366,47,0.583905
35366,47,0.583905
35368,41.9,-14
35370,17.05,6.9554
35370,17.05,6.9554
35387,78.2,-57.8
35387,78.2,-57.8
35396,16.6,-5.533
35396,16.6,-5.533
35396,16.6,-5.533
35397,45,-15
35398,45,-15
35398,45,-15
35398,45,-15
35399,41.4,5.91422
35399,52.2,8.27088
35401,39.9,-13.1
35401,39.9,-13.1
35401,39.9,-13.1
35401,39.9,-13.1
35403,12,-4
35403,12,-4
35403,12,-4
35406,16.85,-5.6
35406,16.85,-5.6
35408,33.3,-11.1
35408,33.3,-11.1
35408,33.3,-11.1
35409,32.4,-6.11457
35409,33.4,-6.3802
35409,34.6,-6.73964
35409,34.6,-6.73964
35410,31.5,-7.17905
35410,36.5,-8.80285
35410,41.4,-10.3455
35410,41.4,-10.3455
35412,29.6,-9.7
35412,38,-12.5
35412,38.3,-12.6
35413,28.8,-3.65552
35415,28,-9.3
35416,4.698,-10.7
35417,25,-8.3
35417,25,-8.3
35417,25,-8.3
35417,28.7,-9.6
35419,24.3,-8.1
35419,24.3,-8.1
35419,27.4,-9.1
35419,27.9,-9.3
35420,11.5,-3.85
35420,11.5,-3.85
39875,725,-187.009
39877,679.5,-170.667
39878,39.406,-21.7024
39880,27.2,-46.8087
39881,21,-21.4512
39883,46.497,-57.925
39885,56,-34.54
39886,34.87,-21.0487
39887,2.684,-13.1071
39888,21.46,-66.1
39889,24.7,-66.1
39894,41.063,-35.3848
39897,17.48,-43.7
39898,18.414,-15.1016
39899,76,10.1597
39905,73.92,23.2972
39906,212,-70.7
39908,6,-26.3
39910,49.275,-4.653
39917,35.743,-8.6948
39917,59.925,-13.2833
39917,48.434,-33.9224
39926,274.5,-91.5
39931,8.26,-0.806554
39931,15,-8.27221
39932,19.127,2.20651
39935,4.34,-1.27597
39935,32,-27.3489
39945,21.285,-1.26079
39945,38,-46.4199
39955,725,-223.184
39955,725,-223.184
39956,725,-379.4
39959,725,-193.313
39960,660,-193.228
39961,659.5,-41.4835
39961,659.5,-41.4835
39962,634.5,-148.021
39962,634.5,-148.021
39962,625.1,-143.633
39963,617.4,-109.788
39963,617.4,-109.788
39964,488,22.1234
39965,441,-36.4217
39975,50.8,5.00433
39977,44,-66
39982,100,9.40953
39982,100,9.40953
39982,50,-6.02514
39986,43.2,-52.244
39994,35,-0.386912
39994,387.6,-66.8395
39995,67.422,-3.53484
39997,63.214,-39.9257
39998,16.683,-12.4242
40002,20.16,-11.7572
40004,231.3,-29.9293
40005,108.8,-7.86548
40007,34.128,-0.869406
40011,62,-20.7
40012,5,-20.3
40014,12.5,-18.1425
40014,12.5,-18.1425
40014,12.5,-18.1425
40014,12.5,-18.1425
40014,12.5,-18.1425
40016,52.205,-20.9
40018,31.802,-3.45523
40020,4.537,-5.433
40020,4.537,-5.433
40020,4.537,-5.433
40023,18,-13.8
40023,65,-40.8
40028,32,-18.3489
40028,75,-9.80977
40034,7,-4.35
40034,7,-4.35
40036,10.234,-7.9
40036,10.234,-7.9
40036,10.234,-7.9
40036,10.234,-7.9
40039,14.8,-4.1
40040,12,-6.7
40040,12,-6.7
40040,12,-8.3
40040,6,-10
40040,6,-10
40041,725,-47.3034
40041,725,-99.0725
40041,725,-99.0725
40042,598.4,-199.5
40043,593.1,-197.7
40044,110,-70.8
40050,59,-45.6
40056,22.873,-21.2933
40057,16.181,-26.7035
40058,67,-32.0235
40059,54,1.94752
40060,24.75,-0.457353
40060,24.75,-0.457353
40060,24.75,-0.457353
40060,24.75,-0.457353
40060,54,-2.14526
40062,67,0.880003
40063,45,-12.4857
40064,22,-35.128
40067,12.1,-8
40067,12.1,-4.033
40067,12.1,-4.033
40067,12.1,-8
40067,12.1,-4.033
40076,33,-7.5702
40077,15,6.75493
40081,0.999999,-16.3
40082,25,-8.3
40087,5,-8.16373
40087,5,-12.867
40104,7.818,-4.16711
40108,5.82,-7.9
40109,701.3,-37.8248
40110,643,-4.95018
40111,616.6,-34.4884
40111,616.6,-34.4884
40112,239.962,-18.1282
40113,345.6,-11.6681
40115,65,-92.4
40120,36.2,-12.06
40120,36.2,-12.06
40120,36.2,-12.06
40120,36.2,-12.06
40120,36.2,-12.06
40120,25,-27.2
40121,110,-25.3
40124,69,-24.0943
40128,50,-31.8
40134,5.551,-17.5658
40141,0.756001,-21.3
40145,10,-13.9
40148,21.1,-11.8
40148,20.7,-11.8
40149,8.825,-2.95
40149,8.825,-2.95
40149,8.825,-2.95
40149,8.825,-2.95
40150,2,-5.85
40150,2,-5.85
40152,11.3,-3.767
40152,11.3,-3.767
40152,11.3,-3.767
40155,3.925,-1.312
40155,3.925,-1.312
40155,3.925,-1.312
40155,3.925,-1.312
40155,3.925,-1.312
40157,16.71,-11.9
40158,23.1,-11.9
40158,69,-43.7
46843,725,28.8058
46843,725,108.86
46844,725,-253.295
46844,725,-253.295
46846,720,52.8357
46849,142,27.3498
46849,142,27.3498
46849,136.431,30.4453
46850,62,-94
46851,123.53,-105.7
46853,155.038,-4.28683
46853,140,-19.2164
46853,140,-19.2164
46853,140,-19.2164
46853,162.167,-4.28683
46853,138.299,-4.28683
46853,148.528,-4.28683
46853,153.798,-4.28683
46862,56,-4.3008
46862,56,-4.3008
46863,27,-5.71039
46863,27,-5.71039
46863,27,-5.71039
46863,27,-5.71039
46863,27,-5.71039
46863,27,-5.71039
46866,40.2,9.2155
46866,40.2,9.2155
46871,37.5,3.17608
46871,37.5,3.17608
46872,10.8,-1.392
46872,10.8,-1.392
46872,10.8,-1.392
46874,28,-9.3
46874,28,-9.3
46876,8.5,-2.833
46876,8.5,-2.833
46876,8.5,-2.833
46878,22.7,-7.6
46878,22.7,-7.6
46888,614.6,-89.9983
46899,165.347,-61.3
46899,169.378,-61.3
46899,170.741,-85.3
46900,161.139,-33.4523
46900,160.984,-33.4523
46900,160.209,-33.4523
46904,132.8,-44.3
46904,70,-44.3
46905,129.1,-41.1445
46905,173.3,-55.931
46906,22,-7.2
46909,50,-8.33719
46909,50,-8.33719
46909,50,-8.33719
46909,104,-8.33719
46911,85.3,25.0155
46912,83.9,-28
46922,35,0.671814
46922,50,-5.51526
46922,50,-5.51526
46922,77.2,-6.37034
46922,38,-6.37034
46922,45,-0.419547
46922,82,-7.4723
46922,10.5,1.08692
46922,10.5,1.08692
46922,10.5,1.08692
46924,50.4,-22
46924,50.4,-22
46926,40,-13.3
46926,40,-13.3
46927,35.7,-7.2
46927,41.2,-8.4
46934,38.2,-4.80781
46934,38.8,-4.7799
46934,38,-4.28972
46940,8,-6.9
46942,2.914,-0.971001
46945,725,-99.2954
46946,725,-7.49297
46946,725,5.81128
46947,650,-163.111
46947,650,-163.111
46950,621,-16.2767
46950,621,-16.2767
46950,573.7,9.59046
46950,573.7,9.59046
46957,194,-34.8343
46957,30,-1.47854
46957,30,-2.14747
46963,45,-18.4926
46964,49,12.5815
46968,56,-33.9
46977,38,-9.25586
46977,38,-9.25586
46977,38,-9.25586
46977,38,-9.25586
46979,10.773,-22.4
46981,52,-17.039
46984,419,-139.7
46991,-9.9706e-07,-2.21356
46991,9.30187,-2.21356
46992,23.3871,-23
46995,5,-6
46995,5,-6
46997,13.158,-1.98661
46998,27,-8.9
46998,15.4564,-10.2
50140,34,-14.2092
50141,30,-18.1106
50145,79.8,-20.6879
50146,35,15.2534
50146,85,4.02415
50147,79.8,-10.2414
50147,44,-12.1381
50151,10,21.5292
50152,12.04,-9.7
50152,12.04,-9.7
50153,23,-12.8647
50155,38.5,2.26749
50157,22,8.13056
50157,71.2,8.13056
50157,22,8.32434
50159,19.66,-23
50160,13,5.97615
50160,13,5.97615
50160,13,5.97615
50160,13,5.97615
50160,110,7.4785
50160,110,7.4785
50163,50,9.50811
50164,50,12.083
50165,403,27.3945
50166,48,-1.39749
50166,23,-7.42392
50169,9,22.71
50171,22,-1.62721
50172,5,-8.8
50183,477,-200
50186,79.8,-60
50189,34,-65.5
50192,32,20.0472
50192,32,20.0472
50193,43,-45.2
50194,62.4,-24.7
50197,64,-19.6
50200,23,-2.69775
50207,681.3,-69.4545
50207,681.3,-69.4545
50208,725,35.5155
50209,502,-167.3
50212,79.8,5.98071
50213,5,-15.064
50213,5,-10.2596
50213,5,-10.2553
50215,217.6,-72.5
50216,35.4119,-11.2755
50216,50,-17.028
50216,20,-17.028
50219,63.4,-19.5137
50219,30.7563,-19.5137
50219,22,-16.5178
50219,5,-6.743
50220,10,-3.66575
50220,20,-13.3695
50220,20,-13.3695
50220,20,-13.3695
50221,60,10.1901
50224,0.999999,-10.6419
50225,22,-3.73817
50225,22,-3.73817
50225,30,-4.30187
50225,24,-4.30187
50225,54,-18.5479
50226,50,-1.008
50227,15.2,-5
50227,15.2,-5
50230,22.5,-7.5
50232,22,-7.3
50233,7,-7.3
50238,43.25,13.1987
50238,572,-16.0275
50239,569,-189.7
50241,140,-1.14784
50241,120.86,-2.27531
50241,130.625,-2.27531
50241,473,-73.7872
50243,159.5,-53.2
50243,159.5,-53.2
50244,183.9,3.80751
50244,181.062,3.80751
50244,183.9,3.80751
50244,183.9,3.80751
50244,195.602,-5.06886
50244,213.52,-5.06886
50245,125,18.9224
50245,125,18.9224
50245,149.729,18.9224
50245,72,14.3241
50245,72,14.3241
50245,72,14.3241
50246,176.6,-15.6419
50246,176.6,-15.6419
50246,198.1,-20.8662
50248,176,-58.7
50248,176,-58.7
50248,176,-58.7
50248,176,-58.7
50248,132.811,-85
50248,145.515,-85
50252,54,-38.0576
50253,72,31.8606
50254,55,-6.69631
50256,79.8,-5.02868
50257,79.8,-16.9188
50257,79.8,-16.8697
50258,19,-27.9256
50258,19,-27.9256
50259,44.5,-32.3135
50260,13,1.37554
50260,86.5,15.4708
50260,86.5,15.4708
50260,311.992,52.9953
50261,86.5,17.2551
50261,86.5,17.2551
50262,85,-7.54321
50262,85,-7.54321
50262,120,-16.2061
50264,45,-1.51949
50264,45,-1.51949
50264,45,-1.51949
50264,15,-2.43452
50265,84.5,-12.4779
50265,84.5,-12.4779
50265,84.5,-12.4779
50265,84.5,-12.4779
50267,49.9,-16.6
50267,72.5,-24.2
50272,30,-10.5323
50272,30,-12.8297
50272,20,1.89699
50273,45,1.12073
50273,45,1.12073
50274,11.2,6.85816
50274,11.2,6.85816
50277,40.5,-7.47411
50277,79.8,-36.3274
50278,19.5,1.31275
50278,19.5,1.31275
50279,37,11.4443
50280,35,-8.10306
50280,35,-8.10306
50281,32.1,6.65593
50281,32.1,6.65593
50281,32.1,9.38648
50282,30,-7.75347
50282,30,-7.75347
50283,27.5,2.33424
50283,27.5,2.33424
50283,27.5,2.33424
50283,27.5,2.33424
50287,23,1.41206
50287,377.014,-81.8109
50290,20,7.14781
50290,20,7.14781
50291,449.405,-152
50292,210,-64.9126
50293,45,-21.6367
50293,45,-21.6367
50293,90,-35.3027
50294,4,5.60871
50294,4,5.60871
50294,4,5.60871
50294,4,5.60871
50294,4,5.60871
50296,46.1,14.1169
50296,46.1,14.4328
50297,10,-9.56715
50297,10,-9.56715
50298,20,-22.5
50299,4,6.51003
50299,4,6.51003
50299,4,6.51003
50299,4,6.51003
50299,4,6.51003
50301,50.4,-19.9
50302,15,-13.7842
50303,40.5,-22.4985
50304,40,-1.35258
50304,40,-1.35258
50304,40,-1.35258
50304,40,-1.35258
50304,40,-1.35258
50304,40,-1.35258
50305,40,-13.3
50306,1.7,-8.64179
50308,25,0.550428
50311,725,-405
50312,725,-93.8893
50313,725,-25.8764
50313,725,-40.7776
50314,725,-45.6587
50317,720,11.4638
50319,622.4,-9.31632
50320,30,5.51789
50320,30,5.51789
50320,60,-75.3892
50320,725,-116.189
50320,175,-116.189
50320,60,-7.49821
50329,453.5,-102.259
50332,95,-23.671
50334,410,-85.5686
50335,277.134,-67.7657
50335,361.43,-67.7657
50335,302.984,14.1378
50341,56.4814,-23.0853
50341,50,-23.0853
50342,198.641,-15.3019
50342,199.288,-15.3019
50342,201.567,-15.3019
50343,79.8,-68.976
50344,203,-48.4368
50344,351,-92.9676
50345,56,-30.5244
50345,56,-30.5244
50347,245.592,-22.7403
50347,234.969,-18.815
50347,206.506,-18.815
50350,185,-48.4484
50350,55,-43.563
50351,203,-39.9167
50353,216.719,-24.493
50353,120,-14.8838
50353,215,-14.8838
50355,183.967,-10.5189
50355,88.2369,4.91567
50355,152.792,4.51902
50355,87.6894,4.51902
50365,65.1649,-1.77023
50365,114.161,-70.6881
50365,181.707,-30.0393
50367,159.5,-48.5813
50367,159.5,-48.5813
50367,159.5,-48.5813
50367,159.5,-48.5813
50367,75,-61.6516
50367,75,-61.6516
50368,51.4,-7.23337
50368,51.4,-7.23337
50368,51.4,-6.6984
50368,51.4,-6.6984
50368,51.4,-6.6984
50368,92,-52.8296
50369,56,-12.7415
50370,180,-60
50371,67.6955,-68
50372,149.9,5.73538
50372,120,2.47296
50372,192.1,2.47296
50372,120,2.47296
50372,120,2.47296
50376,200.164,11.3899
50376,78,12.06
50376,78,12.06
50378,183.2,7.95215
50378,183.2,7.95215
50378,183.2,7.95215
50378,390.1,3.49199
50379,183.2,-61.1
50379,183.2,-61.1
50379,183.2,-61.1
50379,370.091,-130
50380,30,-0.504207
50380,40,-38.2019
50380,40,-38.2019
50381,180,5.1389
50381,180,4.9044
50381,180,11.9151
50381,180,3.23329
50381,198.092,-15.6233
50382,180,-60
50382,80,-26.7
50383,32,-8.74094
50385,178.5,18.7338
50385,178.5,18.7338
50385,178.5,18.7338
50389,176,4.84027
50389,176,4.84027
50389,176,4.84027
50389,176,4.84027
50389,56,-0.00900032
50390,175,-21.2645
50390,175,-21.2645
50390,60,-27.2092
50393,115,-57.5
50393,141.178,-58.1
50393,163.032,-58.1
50394,185,-14.6741
50394,166.291,-11.8059
50394,171.709,-11.8059
50395,171.7,12.7082
50395,176,12.7032
50395,176,12.7032
50395,176,12.7032
50395,204.3,12.55
50396,171.1,14.0441
50396,171.1,14.0441
50396,171.1,14.0441
50396,171.1,14.0441
50396,138.8,14.4238
50396,138.5,14.8819
50400,170,2.71524
50400,170,2.71524
50400,216.326,-16.8365
50403,169.8,-46.9666
50403,169.8,-46.9666
50403,169.8,-46.9666
50403,169.8,-46.9666
50403,169.8,-46.9658
50403,416,-128.682
50408,166,-55.3
50408,166,-55.3
50408,30,-33.3
50409,79.8,12.1758
50410,40.8,-35.7257
50411,43,-22.9481
50413,154,-40.0709
50413,154,-40.0709
50413,154,-40.0709
50413,217.067,-71.6837
50413,95,-21.3398
50421,45,-14.8374
50422,22,5.87833
50422,123.755,-31.9384
50423,15,-45.2
50423,16.746,-45.3
50423,496.921,-193.5
50424,46,-29.7252
50425,131.8,-43.9
50425,131.8,-43.9
50426,54,10.6554
50428,78,14.1884
50429,30.63,3.03126
50429,75.4212,-3.40598
50429,241.898,-46.9994
50430,67,16.96
50432,79.8,-17.4621
50433,71,-10.8189
50435,80,21.1901
50436,77,8.51308
50437,79.8,-3.81922
50440,21.3,-7.1
50440,40.5,-13.5
50440,25.5,-8.5
50440,28.225,-9.4
50440,28.225,-9.4
50440,28.225,-9.4
50440,28.225,-9.4
50441,79.8,-107.337
50441,79.8,-112.341
50443,102.4,-19.4128
50444,101.9,-7.35178
50445,37.6,1.44448
50445,20.5,1.13163
50445,78.2,-0.0470585
50445,50.85,2.22496
50445,50.85,2.22496
50446,57,-22.287
50447,45,2.62298
50447,99,-2.48838
50447,98.0578,-2.48838
50449,50.934,-9.62985
50449,94.5,-17.9459
