bus_id,Vm,Va_deg
35250,1.08155,23.6935
35251,1.07644,18.7866
35252,1.08662,22.1707
35254,1.02056,-14.4972
35255,1.05392,15.2744
35256,1.06598,17.2505
35257,1.09933,21.4509
35259,1.0825,20.1477
35263,1.07974,5.47809
35264,1.0897,17.7433
35265,1.0569,20.4048
35268,0.995212,0.159525
35272,1.08746,18.0803
35275,1.07867,20.746
35276,1.07693,5.82367
35277,1.07722,12.9288
35279,1.06706,12.7669
35280,1.06903,14.8457
35281,1.09136,18.244
35285,1.07464,10.8753
35286,1.0583,12.0991
35287,1.07877,-1.84351
35288,1.08296,20.4646
35289,1.09032,15.8153
35291,1.09407,1.8152
35294,1.09233,5.75417
35295,1.08846,7.44504
35297,1.04639,6.21975
35298,1.08303,11.3993
35300,1.0799,19.9606
35301,1.08973,16.7506
35302,1.08301,16.799
35303,1.07308,8.74283
35305,1.08941,12.8094
35306,1.0771,18.8805
35307,1.08974,15.7148
35308,1.09105,14.8364
35309,1.08465,11.9661
35311,1.08163,19.7519
35314,1.0912,23.8081
35323,1.02481,28.8336
35326,1.0882,19.04
35327,1.06905,6.6352
35328,1.09481,16.197
35330,1.07766,6.95481
35331,1.07873,7.71729
35332,1.08897,4.13049
35334,1.0424,15.7649
35335,1.04295,-1.69793
35336,1.04208,15.21
35337,1.07556,7.7694
35338,1.05459,11.7481
35343,1.0761,-0.58268
35345,1.00014,-9.47517
35347,1.04287,42.2494
35348,1.04288,42.2553
35349,1.03053,-10.6477
35350,1.0287,39.9354
35351,0.969614,31.6843
35352,1.1,32.4315
35354,1.09215,0.179392
35355,1.07615,6.17057
35356,1.00516,-16.5021
35357,1.04797,20.3367
35358,1.06858,15.1896
35360,1.03673,-5.90453
35362,1.08369,22.2487
35364,1.02309,-12.4454
35365,1.06418,2.15895
35366,1.05433,-5.17064
35367,1.06128,11.784
35368,1.05981,-2.43031
35370,1.09569,10.6635
35371,1.04349,-6.81113
35372,1.03683,-16.7081
35373,1.03173,-15.5461
35375,1.0651,19.451
35376,1.05755,-5.45867
35381,1.03102,-6.3274
35386,1.03914,-3.05037
35387,1.04293,30.1617
35390,1.06666,-18.2919
35391,1.00545,-8.14824
35393,1.02206,-8.92865
35396,1.02814,-5.77791
35397,1.05661,-4.56388
35398,1.03124,-13.3263
35399,1.03951,-2.30932
35401,0.999307,-4.19326
35403,1.04649,-8.83554
35404,1.04315,-3.87022
35406,1.03915,-11.8051
35408,1.02067,-12.1698
35409,1.04125,-3.31636
35410,1.03761,-3.73385
35412,1.04099,-3.47625
35413,1.02134,-5.85358
35415,1.07752,-20.6204
35416,1.04227,-3.94727
35417,1.06788,-22.6655
35419,1.00945,-3.13549
35420,1.01978,-6.07443
35421,1.00929,26.1316
35422,1.09464,3.54511
35429,1.09099,16.6641
35430,1.09095,15.3684
35431,1.08944,16.5424
35432,1.08229,16.2496
35433,1.07847,17.5247
35435,1.07553,12.0996
35436,1.09274,-7.98081
35438,1.03806,-15.9132
35441,1.02341,-15.8364
35442,1.02433,-16.9388
35443,1.02981,-19.5507
35445,1.02901,-19.3559
35457,1.03237,-27.3673
35464,1.02864,-26.239
35468,1.08612,13.1043
35469,1.08292,13.3311
35470,1.08517,13.7052
35475,1.08377,15.3487
35477,1.09006,14.5138
35478,1.08833,14.7451
35479,1.0939,13.6097
35480,1.07843,9.78133
35481,1.08036,10.807
35482,1.07956,10.5666
35483,1.0792,8.57277
35484,1.08072,9.93946
35485,1.08012,11.2055
35486,1.08637,15.5741
35487,1.08616,15.0717
35488,1.08423,12.4719
35490,1.08966,15.3526
35492,1.08518,7.67564
35493,1.08532,7.66827
35494,1.08564,8.07606
35495,1.08622,9.09224
35496,1.08498,7.23819
35498,1.0828,5.99264
35499,1.0828,4.51164
35500,1.08034,5.3651
35502,1.07265,5.10446
35503,1.0725,5.12628
35505,1.06666,5.89317
35506,1.0679,5.11586
35507,1.07193,5.34496
35508,1.07073,5.76464
35509,1.05395,7.57704
35510,1.07451,5.52042
35511,1.07401,5.38324
35512,1.07549,5.33253
