bus_id,Vm,Va_deg
35250,1.08122,31.7769
35251,1.09345,35.4194
35252,1.08008,32.6277
35253,1.08502,25.4252
35254,1.08146,20.6167
35255,1.06772,30.78
35256,1.07536,27.8767
35257,1.06509,28.3773
35258,1.08276,14.5781
35259,1.08128,28.9367
35260,1.08074,31.3383
35261,1.0711,27.7051
35262,1.08283,26.6718
35263,1.08044,19.4736
35264,1.09296,32.6632
35265,1.08797,33.0633
35266,1.08796,33.0624
35267,1.06976,27.7581
35268,1.07127,22.6395
35269,1.08323,28.6874
35270,1.0815,18.8582
35271,1.08705,30.0604
35272,1.08309,26.6045
35273,1.08177,18.9049
35274,1.08563,19.2384
35275,1.09421,32.2082
35276,1.08557,18.4002
35277,1.06645,26.7021
35278,1.07982,21.0736
35279,1.0904,29.4019
35280,1.08021,23.9734
35281,1.06662,28.5565
35282,1.08406,28.9207
35284,1.08587,20.4396
35285,1.06287,19.9995
35286,1.07612,26.2481
35287,1.08314,20.3907
35288,1.09764,31.1024
35289,1.08761,29.6738
35290,1.05851,27.4897
35291,1.07855,20.5802
35292,1.08988,14.0231
35293,1.08134,29.3267
35294,1.08053,23.7621
35295,1.08303,22.6599
35296,1.08591,30.5236
35297,1.07602,18.6031
35298,1.08838,20.663
35300,1.09105,31.3518
35301,1.08339,28.7018
35302,1.07543,27.8279
35303,1.08712,21.2214
35304,1.08054,26.8915
35305,1.08918,28.6156
35306,1.08972,31.2822
35307,1.08649,26.0869
35308,1.07082,7.36396
35309,1.08373,11.9791
35310,1.06452,5.92491
35311,1.05997,8.25562
35312,1.0959,10.3981
35313,1.06758,7.32318
35314,1.06402,6.98874
35315,1.08383,12.8134
35316,1.05051,7.52749
35317,1.05027,7.52313
35318,1.06258,6.10229
35319,1.0997,10.3214
35320,1.08103,11.309
35321,1.077,10.3968
35322,1.06465,6.44856
35323,1.08236,12.506
35324,1.05629,3.37254
35325,1.0638,4.36489
35326,1.07926,14.3294
35327,1.04999,-5.86253
35328,1.08347,7.72649
35329,1.07886,10.4053
35330,1.06911,4.03067
35331,1.06479,8.65862
35332,1.05931,-2.98549
35333,1.05057,5.74982
35334,1.07728,10.0421
35335,1.05884,5.98865
35336,1.07222,11.9624
35337,1.06785,4.22104
35338,1.08269,9.89016
35339,1.05787,3.49122
35340,1.05153,-0.728806
35341,1.07888,10.4018
35342,1.05225,-1.79367
35343,1.05853,-5.58919e-13
35344,1.07958,6.18372
35345,1.0712,14.1717
35346,1.0455,-1.09074
35347,1.05978,21.9841
35348,1.06017,22.0585
35349,1.06552,5.83704
35350,1.07733,13.7062
35351,1.06831,13.6185
35352,1.05184,17.0231
35353,1.07056,19.2831
35354,1.04987,4.59267
35355,1.07411,17.2198
35356,1.07728,11.0961
35357,1.06931,22.7699
35358,1.07206,5.21406
35359,1.08535,20.0147
35360,1.06327,1.2278
35361,1.08583,10.5661
35362,1.07901,18.7971
35363,1.03756,-4.57663
35364,1.06649,7.86415
35365,1.04934,-1.02513
35366,1.06214,8.8188
35367,1.06319,19.7908
35368,1.06495,16.0252
35369,1.08978,-1.80679
35370,1.06584,1.50864
35371,1.06223,-0.335685
35372,1.06875,2.83355
35373,1.0761,5.3047
35374,1.08579,10.5738
35375,1.03877,4.22806
35376,1.06105,8.19429
35377,1.07248,13.3596
35378,1.07037,14.9285
35379,1.072,17.0096
35380,1.06073,11.4332
35381,1.07675,16.5595
35382,1.07065,13.1814
35383,1.04499,7.71986
35384,1.04422,5.46736
35385,1.07791,11.7629
35386,1.06925,12.8035
35387,1.071,14.238
35388,1.0744,13.26
35389,1.0823,13.2671
35390,1.07923,6.17389
35391,1.07002,13.8834
35392,1.07042,14.9043
35393,1.06059,6.3669
35394,1.06034,11.1481
35395,1.05122,5.05742
35396,1.06488,11.8256
35397,1.06957,13.8853
35398,1.07028,8.07159
35399,1.08328,15.4991
35400,1.08131,16.3773
35401,1.08259,17.9581
35402,1.05141,4.63328
35403,1.07604,7.66658
35404,1.06762,11.9134
35405,1.0637,11.5904
35406,1.06062,9.21578
35407,1.068,14.769
35408,1.06709,7.15895
35409,1.05447,7.9003
35410,1.05897,8.94134
35411,1.04988,4.91383
35412,1.04774,2.32244
35413,1.07101,13.6716
35414,1.04357,5.5588
35415,1.06903,5.26039
35416,1.06256,11.1983
35417,1.08426,5.79476
35418,1.06111,11.7969
35419,1.0811,18.6456
35420,1.06861,13.4637
35421,1.07211,19.4998
35422,1.0263,2.62816
35423,1.05018,8.34882
35424,1.08668,29.8746
35425,1.08711,30.0652
35426,1.08581,30.0885
35427,1.08574,29.9549
35428,1.08578,29.9363
35429,1.08775,30.2682
35430,1.0884,29.2163
35431,1.08687,30.1556
35432,1.08619,30.7773
35433,1.08768,30.4783
35434,1.1,28.5807
35435,1.09059,29.2886
35436,1.07699,16.6521
35437,1.08517,18.4678
35438,1.08529,17.4908
35439,1.08914,17.2494
35441,1.0866,18.5438
35442,1.08575,16.9709
35443,1.08913,14.5959
35444,1.08735,14.3252
35445,1.08921,14.5912
35446,1.08864,14.6348
35447,1.09042,14.6255
35448,1.08889,17.1356
35449,1.09111,15.4502
35452,1.09154,15.2401
35453,1.08713,14.7581
35454,1.08875,14.9309
35455,1.08763,14.7703
35456,1.08182,14.3525
35457,1.08326,14.5015
35463,1.09781,19.2093
35464,1.08944,15.4338
35467,1.07861,27.5203
35468,1.08248,27.1333
35469,1.09006,27.6107
35470,1.08911,27.5259
35471,1.08523,28.1645
35472,1.08316,27.9736
35473,1.08002,27.7381
35475,1.08226,27.9058
35477,1.08684,26.383
35478,1.08901,27.9661
35479,1.08825,26.329
35480,1.08889,21.4925
35481,1.08767,22.0386
35482,1.08845,22.0196
35483,1.09061,20.1374
35484,1.08666,21.0298
35485,1.09001,22.4752
35486,1.08586,26.1779
35487,1.08436,25.7852
35488,1.08172,23.8086
35489,1.08392,27.2635
35490,1.08547,27.5389
35491,1.08959,27.332
35492,1.08146,25.9484
35493,1.07971,25.3931
35494,1.07974,25.5541
35495,1.08079,26.1975
35496,1.07954,25.2267
35497,1.07741,25.2284
