bus_id,Pg,Qg
35250,1152,-67.7579
35250,1152,-95.403
35250,1190,-101.274
35251,888.2,-85.8141
35251,888.2,-85.8141
35252,705.5,-63.8045
35252,705.5,-63.8045
35252,705.5,-63.8045
35252,705.5,-63.8045
35254,403.7,-78.8815
35254,170.1,-15.5073
35254,170.1,-15.5073
35254,170.1,-15.5073
35254,170.1,-15.5073
35254,788.8,-200.095
35254,272,-40.892
35255,952,-284.229
35255,272,-64.2514
35255,272,-64.2514
35255,272,-64.2514
35256,80,-17.6449
35256,269.2,-79.1486
35256,299.2,-89.0827
35256,80,-17.6449
35256,80,-17.6449
35256,80,-17.6449
35256,80,-17.6449
35256,80,-17.6449
35256,80,-17.6449
35256,80,-17.6449
35256,80,-17.6449
35257,197.176,-86.1
35257,197.747,-86.1
35257,188.318,-102
35264,185,16.4186
35264,180.147,16.4186
35264,182.527,16.4186
35264,183.782,16.4186
35264,193.898,4.48056
35264,196.364,4.48056
35265,169.563,0.301558
35265,170.648,0.301558
35265,178.547,0.301558
35265,390.1,-23.1676
35266,173.639,-17.905
35266,177.977,-17.905
35266,174.878,-17.905
35266,389.445,-71.8282
35272,90.5,-27.2321
35272,90.5,-27.2321
35275,75,-0.0369575
35275,75,-0.0369575
35275,75,-0.0369575
35277,67.5,-22.5
35277,67.5,-22.5
35279,55.2,-10.3294
35279,38.2,-5.24783
35280,53.9,-12.9691
35281,51.5,-17.0223
35281,51.5,-17.0223
35285,46.9,-10.662
35287,4.667,-4.533
35288,40.5,3.48207
35288,40.5,3.48207
35290,6.433,4.117
35290,6.433,4.117
35290,6.433,4.117
35290,6.433,4.117
35290,6.433,4.117
35294,33.7,-11.1
35294,33.7,-11.1
35294,33.7,-11.1
35297,29.2,-9.7
35297,29.2,-9.7
35297,29.2,-9.7
35298,28.8,-9.6
35298,28.8,-9.6
35298,28.8,-9.6
35298,28.8,-9.6
35300,25,2.85786
35300,25,2.85786
35300,25,2.85786
35300,25,2.85786
35301,25,-9.42479
35301,25.5,-9.7073
35302,25,-8.3
35308,772,-92.7017
35311,556.9,-75.0048
35311,556.3,-74.8533
35311,556.2,-74.8533
35311,556.5,-74.9339
35323,163.2,-54.4
35323,282.1,-94
35330,10.65,-3.55
35330,10.65,-3.55
35330,10.65,-3.55
35330,10.65,-3.55
35330,10.65,-3.55
35331,113.6,10.0726
35333,70,-23.3
35334,60,-20
35334,60,-20
35335,45,-3.00675
35335,45,-3.00675
35335,45,-3.00675
35335,45,-3.00675
35335,45,-3.00675
35336,42.4,-14.7491
35336,42.4,-14.7491
35336,44.6,-15.6172
35336,44.6,-15.6172
35336,44.6,-15.6172
35337,32.6,-9.455
35343,1200,-480
35345,185.5,-36.3297
35345,185.5,-36.3297
35345,185.5,-36.3297
35345,185.5,-36.3297
35345,548.3,-153.005
35345,548.3,-153.005
35347,513.7,-90.1109
35348,212.293,0
35348,218.543,0
35348,219.679,0
35349,200,-44.7275
35349,200,-44.7275
35350,184.5,-61.5
35350,184.5,-61.5
35350,184.5,-61.5
35351,179.3,-59.8
35351,179.3,-59.8
35351,179.3,-59.8
35352,179,29.0955
35352,179,29.0955
35352,179,29.0955
35353,178.5,-15.7259
35353,178.5,-15.7259
35353,178.5,-15.7259
35353,156,-11.3639
35353,156,-11.3639
35353,156,-11.3639
35354,176.6,-51.595
35354,176.6,-51.595
35355,176.6,-58.9
35355,176.6,-58.9
35356,101.3,-2.01166
35357,161,-18.5254
35357,161,-18.5254
35357,161,-18.5254
35360,83.5,-4.14821
35360,83.5,-4.14821
35360,83.5,-4.14821
35366,47,-9.72525
35366,47,-9.72525
35366,47,-9.72525
35368,41.9,-14
35370,17.05,-5.7
35370,17.05,-5.7
35387,173.4,-4.93307
35387,238.092,-17.294
35387,173.4,-4.93307
35394,52.2,-17.4
35394,52.2,-17.4
35394,52.2,-17.4
35396,16.6,0.116896
35396,16.6,0.116896
35396,16.6,0.116896
35397,45,-15
35398,45,-5.95348
35398,45,-5.95348
35398,45,-5.95348
35399,41.4,1.90177
35399,52.2,1.97743
35401,39.9,-13.1
35401,39.9,-13.1
35401,39.9,-13.1
35401,39.9,-13.1
35403,12,-4
35403,12,-4
35403,12,-4
35406,16.85,-4.44148
35406,16.85,-4.44148
35408,33.3,2.49601
35408,33.3,2.49601
35408,33.3,2.49601
35409,32.4,-2.85636
35409,33.4,-3.02293
35409,34.6,-3.26103
35409,34.6,-3.26103
35410,31.5,-0.518844
35410,36.5,-1.09608
35410,41.4,-1.69599
35410,41.4,-1.69599
35412,29.6,-9.7
35412,38,-12.5
35412,38.3,-12.6
35413,28.8,12.0879
35415,28,-9.3
35416,4.698,-10.7
35417,25,-8.3
35417,25,-8.3
35417,25,-8.3
35417,28.7,-9.6
35419,24.3,-0.82343
35419,24.3,-0.82343
35419,27.4,-1.1993
35419,27.9,-1.30378
35420,11.5,8.65
35420,11.5,8.65
39875,811.9,-147.572
39876,695.9,-232
39877,679.5,22.3468
39878,39.406,66.0504
39880,27.2,-19.8476
39881,112.972,-4.43041
39883,46.497,-58.3
39885,116.586,-5.43826
39886,84.15,-17.8149
39887,2.684,-66.1
39888,1.464,-64.7777
39889,14.7,-66.1
39894,41.063,-1.15556
39895,40.65,-19.8
39895,26.9,-44.1
39896,97.8,-4.38944
39897,71.478,-23.4239
39898,18.414,-4.33576
39899,93.198,-43.2
39905,73.92,-1.07663
39906,212,-27.2208
39910,49.275,-3.73586
39913,59.862,5.04148
39917,35.743,-2.66993
39917,59.925,-4.31348
39917,48.434,-13.4916
39920,922.5,-307.5
39920,725.8,-241.9
39923,40.76,-2.69573
39926,274.5,-41.3639
39931,8.26,-1.1292
39931,171.865,-12.7811
39932,19.127,0.399826
39935,4.34,-0.511621
39935,112.85,-12.7035
39944,22.5,13.9
39945,21.285,-0.900719
39945,133.696,-38.0114
39955,1170,-390
39955,1170,-390
39956,1138.3,-379.4
39959,892.8,-88.4537
39959,892.8,-88.4537
39960,660,-220
39961,659.5,-47.7546
39961,659.5,-47.7546
39962,634.5,-205.755
39962,634.5,-205.755
39962,625.1,-202.629
39963,617.4,-74.2859
39963,617.4,-74.2859
39964,488,-32.0559
39965,441,22.7267
39967,374,-124.7
39975,50.8,-2.98435
39977,47.718,-61.346
39982,178.5,16.6018
39982,178.5,16.6018
39982,217.866,18.5031
39986,43.2,-48.1591
39994,112.5,2.72875
39994,387.6,-50.9099
39995,67.422,-9.59027
39997,63.214,-11.0886
39998,16.683,5.3079
40002,20.16,-26.8733
40004,231.3,-2.25481
40005,108.8,-7.2213
40007,34.128,3.43985
40011,62,-13.1792
40012,61,-20.3
40014,58.9,-19.6
40014,58.9,-19.6
40014,58.9,-19.6
40014,58.9,-19.6
40014,58.9,-19.6
40014,58.9,-19.6
40016,52.205,-20.9
40018,31.802,-19.9
40019,7.821,-19.6
40019,14.739,-20.2
40019,9.207,-43.7
40020,16.333,-5.433
40020,16.333,-5.433
40020,16.333,-5.433
40023,41.5,-13.8
40023,125.8,-41.9
40023,122.4,-40.8
40023,125.8,-41.9
40028,105,-4.44488
40028,75,-0.0959358
40034,13,-4.35
40034,13,-4.35
40036,23.8,-1.14898
40036,23.8,-1.14898
40036,23.8,-1.14898
40036,23.8,-1.14898
40039,20,-4.1
40040,20,-3.74358
40040,20,-3.74358
40040,25,-5.16991
40040,30,-6.72699
40040,30,-6.72699
40041,938.7,-257.823
40041,765.3,-294.772
40041,765.3,-294.772
40042,598.4,123.778
40043,593.1,-63.2957
