bus_id,Pg,Qg
5,1200,485.518
10,860.325,-55.4879
14,500,126.66
20,-9.99435e-07,123.972
27,8,0.8
28,5.3,0.1
34,40,-0.419658
35,81.183,7.41725
42,-9.99901e-07,59.8331
43,7.3,1.8
51,-102.291,24.2237
70,100,125.49
71,230.644,-8.07779
79,-729.264,357.548
85,102.625,-38.8313
96,200,253.853
109,-9.9985e-07,-1.78051
110,955.258,-12.2062
111,-159.305,20.464
121,128.126,50.2868
125,40,18.59
126,-9.98726e-07,-1.34919
131,160,70.1247
134,160,-22.5412
144,-1852.92,582.346
147,-9.99898e-07,56.0724
152,-115.751,99.0992
153,1213.42,42.8851
156,115.355,-126.212
159,158.081,8.97894
169,72.2986,7.52817
170,48.7353,40.5027
172,-9.99926e-07,91.6131
174,100,24.0894
175,647.664,-196.064
177,-9.99163e-07,123.886
181,5.2,0.3
186,-674.248,-53.0182
188,-9.99793e-07,17.1069
191,-241.996,150.836
193,133.333,191.996
197,588.554,-9.90368
198,1494.7,-9.76154
199,900,-146.951
200,400,179.097
201,29.602,12.5053
209,57.6946,-1.13718
210,57.1439,1.25558
217,80,38.5213
224,800,17.63
226,-9.9995e-07,37.4743
232,166.667,122.318
235,-235.21,135.778
238,-9.99954e-07,35.7833
243,116.888,-131.156
253,-9.99833e-07,34.5341
257,666.667,-157.377
263,-9.99983e-07,-6.25738
272,1600,111.973
274,98.9542,41.5058
281,100,42.6228
282,-2.1,-381.737
284,52.9759,-21.4606
292,-9.99703e-07,95.3167
295,400,188.906
303,53.2898,4.91081
304,-9.99843e-07,-19.1586
308,-661.671,20.4275
313,-9.99481e-07,-36.9041
316,215.916,2.34592
317,666.667,263.732
320,-7.20512,11.1518
325,133.333,104.957
326,552.269,15.3185
334,309.712,200.404
338,103.901,2.14007
339,-695.16,287.353
343,-9.99844e-07,-11.4385
348,-118.042,8.51378
350,120,-1.36354
355,933.333,-490.165
361,114.753,0.549431
362,829.153,147.811
365,17.6999,7.22353
367,-9.99942e-07,22.2196
369,300.105,71.2454
370,40,7.16491
371,-9.99944e-07,57.0211
381,233.333,304.381
388,1360.97,-18.1783
390,166.667,217.175
394,-9.99935e-07,-16.1804
395,-9.99862e-07,-69.2068
396,120,23.2247
