bus_id,Pg,Qg
20401,1300,55.848
20401,0,0
20402,667.9,-69.1565
20402,667.9,-69.1565
20402,667.9,-69.1565
20402,667.9,-69.1565
20402,667.9,-69.1565
20403,19.95,40.2
20403,19.95,40.2
20403,540,261.5
20404,540,-70.6877
20404,540,-70.6877
20405,112.5,8.90991
20405,531,49.215
20405,531,49.215
20406,670.9,-97.5443
20406,670.9,-97.5443
20406,281.6,-6.92101
20406,523.3,-58.1198
20407,88.2,13.9318
20407,88.2,13.9318
20407,265.2,28.4742
20407,265.2,28.4742
20408,217.3,58.651
20408,217.3,58.651
20408,217.3,58.651
20408,217.3,58.651
20408,217.3,58.651
20408,217.3,58.651
20409,203.2,29.1123
20409,203.2,29.1123
20409,213,30.5135
20410,199.7,96.7
20411,190.4,118
20411,37.5,23.2
20411,413.1,256
20412,181.9,112.7
20412,181.9,112.7
20412,213,103.2
20413,174,97.9806
20413,174,97.9806
20413,174,97.9806
20413,174,97.9806
20413,208.31,156.05
20413,208.31,156.05
20414,100,62
20414,5.85,17.65
20414,5.85,17.65
20414,463,286.9
20414,100,62
20414,83,62.3
20414,83,62.3
20414,90,99.8
20414,5.85,17.65
20414,5.85,17.65
20414,5.85,17.65
20414,5.85,17.65
20415,166.6,15.6175
20415,166.6,15.6175
20415,166.6,15.6175
20415,323,16.1243
20416,81.2456,78
20417,152.5,37.7597
20417,152.5,37.7597
20417,215.4,56.7353
20417,579.7,146.522
20418,2,18.1
20418,30.4,16.58
20418,30.4,16.58
20418,30.4,16.58
20418,30.4,16.58
20418,30.4,16.58
20418,4,24.8
20418,2,19.8
20419,150,79.1583
20419,150,79.1583
20419,150,79.1583
20419,150,79.1583
20421,103.551,-40.6201
20421,103.551,-40.6201
20422,40.7573,78.3
20422,127.5,90.3
20422,128,90.7
20422,128,90.7
20423,125.1,3.78889
20423,125.1,3.78889
20423,125.1,3.78889
20423,125.1,3.78889
20425,125,-10.0103
20425,123.2,-9.6093
20425,112.5,-7.30252
20425,112.5,-7.30252
20425,112.5,-5.50203
20425,192,-25.5766
20425,387,-85.8949
20428,103.7,8.51139
20428,265.2,-19.081
20429,103.5,45.6
20430,200,78.9719
20430,201.3,79.5571
20430,100,28.1642
20430,99,27.8016
20431,99,36.51
20432,98.7,5.19849
20433,94.6,0
20434,9,0
20435,5,9.9
20435,6.25973,7.53
20435,6.25973,7.53
20435,6.25973,7.53
20435,6.25973,7.53
20435,6.25973,7.53
20435,6.25973,7.53
20436,86.5,7.78979
20436,86.5,7.78979
20436,86.5,7.78979
20436,86.5,7.78979
20436,86.5,7.78979
20436,86.5,7.78979
20436,86.5,7.78979
20436,86.5,7.78979
20437,85,52.7
20437,85,52.7
20437,85,52.7
20437,85,52.7
20438,67,41.5
20438,67,41.5
20438,67,41.5
20438,67,41.5
20438,67,41.5
20438,67,41.5
20439,61,40.3
20440,50,37.5
20440,50,37.5
20440,61,45.8
20440,61,45.8
20440,61,45.8
20442,59,36.6
20442,59,36.6
20442,59,36.6
20442,59,36.6
20444,10,-1.41485
20444,10,-2.16071
20444,2,-2.07925
20445,50,31
20445,113.6,70.4
20445,69,42.8
20445,69,42.8
20445,16.56,28.5
20445,16.56,28.5
20446,2,20.2
20446,2,20.2
20448,41.4,25.7
20448,41.4,25.7
20448,85.9,53.2
20449,40.2,11.0726
20449,69,22.0519
20449,12.6,9.33743
20450,60.9,37.7
20450,33,20.5
20451,5,23.1
20452,25,15.5
20453,12.05,7.45
20453,12.05,7.45
20454,0.749999,0
20454,0.749999,0
20454,0.749999,0
20454,0.749999,0
20455,11.1,6.9
20455,11.1,6.9
20457,21.6,8.92731
20457,21.6,8.92731
20457,21.6,8.92731
20458,616.2,-134.761
20458,87.1,2.62687
20458,87.1,2.62687
20458,87.1,2.62687
20458,87.1,2.62687
20458,87.1,2.62687
20458,87.1,2.62687
20458,87.1,2.62687
20458,87.1,2.62687
20458,616.2,-134.761
20458,616.2,-134.761
20458,387.344,-73.5211
20458,380,-62.2335
20458,87.1,2.62687
20458,87.1,2.62687
20458,87.1,2.62687
20458,87.1,2.62687
20459,1133.3,272.746
20459,1152,279.448
20460,811.8,244.415
20461,697.5,337.8
20461,697.5,337.8
20461,85.3,52.9
20461,85.3,52.9
20461,85.3,52.9
20462,286.127,53.1351
20462,286.127,53.1351
20462,286.127,53.1351
20462,286.127,53.1351
20462,286.127,53.1351
20462,286.127,53.1351
20463,292.5,79.9101
20463,-9.99402e-07,76.618
20463,358.1,102.825
20464,916.8,511.477
20464,0,0
20464,0,0
20465,147,39.5961
20465,147,39.5961
20465,147,39.5961
20465,206.743,81.6312
20465,206.743,81.6312
20465,206.743,81.6312
20466,33.6,6.74544
20466,3.68,4.1824
20466,3.68,4.1824
20466,3.68,4.1824
20466,3.68,4.1824
20466,33.6,6.74544
20466,33.6,6.74544
20466,33.6,6.74544
20466,3.68,4.1824
20466,3.68,4.1824
20466,3.68,4.1824
20466,3.68,4.1824
20466,3.68,4.1824
20467,123.661,80.697
20467,123.661,80.697
20467,123.661,94.8256
20467,123.661,80.697
20467,123.661,80.697
20468,13,-41.8795
20468,95,-19.7344
20468,95,-19.7344
20468,95,-19.7344
20469,116,22.7897
20469,116,22.7897
20469,116,22.7897
20469,116,22.7897
20470,41.8,-4.98575
20470,41.8,-4.98575
20470,3.33,-1.4576
20470,3.33,-1.4576
20470,3.33,-1.4576
20470,3.33,-1.4576
20470,3.33,-1.4576
20470,3.33,-1.4576
20471,156.3,-29.0196
20471,156.3,-29.0196
20472,154.7,95.9
20473,136,17.171
20473,136,17.171
20473,136,17.171
20473,136,17.171
20473,60,40.6257
20473,60,40.2053
20475,121,38.388
20476,120,58.1
20476,120,90
20476,535.5,259.4
20477,93.997,82.3
20477,68.3436,65.9
20477,68.3436,65.9
20479,89.4,-29.8
20479,89.4,-29.8
20479,89.4,-29.8
20479,89.4,-29.8
20480,155,18.6285
20480,85.3,11.6011
20480,85.3,11.6011
20480,85.3,11.6011
20481,45,-28.3
20481,45,-28.3
20481,45,-28.3
20481,45,-28.3
20483,16,4.7017
20483,16,4.7017
20483,16,4.7017
20483,16,4.7017
20483,16,4.7017
20485,75,31.0354
20485,75,31.0354
20487,69,27.3
20489,4,-5.32
20489,4,-5.32
20489,4,-5.32
20489,4,-5.32
20490,16,5.50261
20490,16,5.50261
20490,16,5.50261
20490,16,5.50261
20490,8,8.08319
20490,8,8.08319
20490,8,9.29106
20493,60.5,30.4298
20494,45.1194,6.14379
20494,45.1194,6.14379
20494,45.1194,6.14379
20494,45.1194,6.14379
20494,45.1194,6.14379
20494,45.1194,6.14379
20494,49.4254,2.87345
20494,49.4254,7.63815
20494,49.4254,7.63815
20496,55,26.6
20497,52.8,20.9
20498,9.44,5.54824
20498,9.44,5.54824
20498,9.44,5.54824
20498,9.44,5.54824
20498,9.44,5.54824
20500,80,45.3672
20500,80,45.3672
20500,80,45.3672
20500,44,23.2792
20500,44,23.2792
20500,47,25.05
20502,42.4,11.3424
20502,42.4,11.3424
20502,42.9,11.5148
20502,42.4,11.3424
20504,10,20.9891
20505,39.1,24.2
20505,39.1,24.2
20505,83.5,51.7
20506,10,20.3435
20507,18,11.15
20507,18,11.15
20509,10.5,7.87
20509,10.5,7.87
20509,10.5,7.87
20510,30.3,-6.2
20512,5,21
20513,2.21,1.47787
20513,2.21,1.47787
20513,2.21,1.47787
20513,2.21,1.47787
20513,5,8.05337
20514,25,14.3575
20514,25,14.3575
20515,5,-7.9
20516,10,11.6
20517,1.4,-2.67
20517,1.4,-2.67
20517,1.4,-2.67
20518,4.74,1.61658
20518,4.74,1.61658
20518,4.74,1.61658
20518,4.74,1.61658
20518,4.74,1.61658
20520,11.5,6.51234
20520,11.5,6.51234
20522,5,-0.230296
20523,1.61,2.39
20523,1.61,2.39
20523,1.61,2.39
20523,1.61,2.39
20523,1.61,2.39
20523,1.61,2.39
20523,1.61,2.39
20524,22,13.6
20524,29.3,18.2
20527,6.7,2.2
20527,6.7,2.2
20527,6.7,2.2
20528,20,12.2769
20529,6,-0.288385
20529,6,-0.288385
20529,6,-0.288385
20530,8,7.17679
20531,0,0
20532,1311.6,-187.612
20533,1300,-433.3
20533,0,0
20534,925.2,448.1
20535,18,21.5
20535,660.6,319.9
20536,650,23.8338
20536,615.2,57.4648
20536,615.2,57.4648
20537,610.2,44.5062
20537,610.2,44.5062
20537,610.2,44.5062
20537,610.2,44.5062
20538,135,83.7
20538,135,83.7
20538,135,83.7
20538,25.2,53.92
20538,25.2,53.92
20538,25.2,53.92
20538,25.2,53.92
20538,25.2,53.92
20540,256,192
20541,219.6,81.9607
