bus_id,Vm,Va_deg
1,-6.6447e-08,-2.32679e-08
2,1.18263e-07,-1.9224e-08
3,-8.07233e-08,-2.44284e-08
4,-7.90828e-10,-2.19184e-08
5,1.5472e-08,-2.15296e-08
6,-2.28266e-09,-2.19271e-08
7,-2.73656e-08,-2.25945e-08
8,-4.8268e-08,-2.32165e-08
9,-5.23634e-08,-2.32545e-08
10,-2.45984e-08,-2.25487e-08
11,8.14149e-08,-1.98007e-08
12,-3.02986e-08,-2.26798e-08
13,-3.75969e-08,-2.2793e-08
14,-6.24215e-08,-2.33542e-08
15,-6.76344e-08,-2.35371e-08
16,-2.7491e-08,-2.25802e-08
17,-2.6589e-08,-2.25585e-08
18,-2.52389e-08,-2.25309e-08
19,-5.85515e-08,-2.34404e-08
20,-6.18696e-08,-2.31681e-08
21,-1.11144e-07,-2.43971e-08
22,-4.33839e-08,-2.29561e-08
23,-1.02704e-08,-2.20993e-08
24,-3.88796e-08,-2.29457e-08
25,-1.23342e-08,-2.21593e-08
26,-1.40413e-08,-2.2182e-08
27,-4.38283e-08,-2.3072e-08
28,-4.84378e-08,-2.31378e-08
29,-5.30408e-08,-2.31795e-08
30,-5.39912e-08,-2.32088e-08
31,-5.41307e-08,-2.32233e-08
32,-1.52365e-08,-2.21731e-08
33,-5.11544e-08,-2.30514e-08
34,-5.5437e-08,-2.31719e-08
35,-5.23852e-08,-2.31623e-08
36,-5.70149e-08,-2.32374e-08
37,-5.606e-08,-2.32579e-08
38,-4.29997e-08,-2.29559e-08
39,-5.5531e-08,-2.32594e-08
40,-5.752e-08,-2.32874e-08
41,-6.08419e-08,-2.32954e-08
42,-5.76852e-08,-2.32624e-08
43,-5.93973e-08,-2.32351e-08
44,-2.66002e-08,-2.25648e-08
45,-2.83252e-08,-2.25717e-08
46,-5.43723e-08,-2.3168e-08
47,-3.85216e-08,-2.28479e-08
48,-4.66851e-08,-2.29465e-08
49,-4.07737e-08,-2.28182e-08
50,-2.77568e-08,-2.25237e-08
51,8.81566e-09,-2.15325e-08
52,2.48255e-09,-2.16266e-08
53,-3.43264e-08,-2.26278e-08
54,-4.08362e-08,-2.26997e-08
55,-4.98139e-08,-2.32033e-08
56,-3.9625e-08,-2.2865e-08
57,-2.22902e-08,-2.24449e-08
58,7.94566e-08,-1.98279e-08
59,-5.01523e-08,-2.33493e-08
60,-5.95999e-08,-2.35151e-08
61,-5.92758e-08,-2.35363e-08
62,-6.45135e-08,-2.36532e-08
63,-7.17655e-08,-2.37811e-08
64,-7.76234e-08,-2.38023e-08
65,-3.33788e-08,-2.27525e-08
66,-7.173e-08,-2.37298e-08
