bus_id,Vm,Va_deg
1,1.04009,-40.5587
2,1.04339,-47.591
3,1.047,-37.8514
4,1.07928,-5.27065
5,0.995098,-50.1452
6,1.06715,-43.7868
7,1.00008,-32.707
8,1.1,-33.5896
9,1.05901,-43.4078
10,1.06272,-32.9434
11,0.970617,-42.9178
12,1.04222,-36.3212
13,0.99026,-50.3912
14,1.14945,-27.3258
15,1.06528,-28.4507
16,1.04425,-45.9326
17,1.02255,-32.9455
18,1.04866,-22.6639
19,1.0103,-33.8448
20,1.0727,-38.214
21,1.06025,-30.6198
22,1.06635,-26.4153
23,1.04291,-26.4276
24,0.974811,-30.1269
25,1.04439,-31.0888
26,1.08472,-4.55908
27,1.1,10.9209
28,1.01148,-36.64
29,1.04818,-17.5372
30,1.03419,-36.3337
31,0.897937,-33.6669
32,1.03549,-35.4542
33,1.06762,-36.0685
34,1.05089,-26.6016
35,1.03352,-31.3537
36,1.07032,-22.3213
37,0.990793,-22.3367
38,1.04086,-12.9656
39,1.02449,-30.2021
40,1.02729,-30.0794
41,1.08804,-46.6154
42,1.08704,-37.2782
43,1.09135,-42.4061
44,1.06972,-30.9033
45,1.07744,-25.5787
46,0.974072,-22.5367
47,1.01609,-14.8091
48,1.07273,-28.2792
49,1.03637,-40.3223
50,1.08063,-46.596
51,1.07195,-33.888
52,1.05281,-35.9492
53,1.09356,0.348695
54,1.06695,-35.4201
55,1.01735,-31.3406
56,1.03363,-36.7215
57,1.07101,-50.7092
58,1.04023,-17.2296
59,1.08293,-21.6989
60,1.03339,-13.8711
61,1.08819,8.34442
62,1.00067,-18.4527
63,1.05538,-19.5387
64,1.07282,-27.3346
65,0.912514,-33.2099
66,1.09183,-18.8694
67,1.09727,-13.6358
68,0.946691,-27.5446
69,1.05288,-36.9626
70,1.05501,-48.8621
71,1.07579,-33.5916
72,1.045,-21.2722
73,1.01554,-35.9049
74,1.0571,-32.6385
75,1.07379,-42.3835
76,1.04084,-12.9531
77,1.08158,-32.6354
78,0.998579,-11.2382
79,1.03049,-26.6577
80,1.09213,-23.4045
81,1.08398,15.3593
82,1.05005,-28.9098
83,1.00433,-27.5671
84,1.04448,-26.0648
85,1.07047,-40.3316
86,1.03927,-40.4278
87,1.03009,-6.3722
88,1.0864,-37.8351
89,1.0222,-27.2272
90,1.0821,-30.5969
91,1.06515,-34.5313
92,1.06157,-22.5017
93,1.08124,-20.6543
94,1.06974,-21.743
95,0.979734,-43.7847
96,1.08521,-23.9572
97,1.07455,-14.1644
98,1.08179,-31.6012
99,1.09507,-34.1852
100,1.04315,-33.5275
101,0.970364,-42.9245
102,1.03488,-49.5094
103,1.00642,-41.5683
104,0.977056,-55.8461
105,1.06836,-37.1936
106,1.17227,-24.0319
107,1.07849,6.36159
108,1.03164,-16.047
109,1.06709,-54.2456
110,1.00264,-37.5223
111,1.06493,-31.5114
112,1.07274,-32.6766
113,1.04967,-25.3707
114,1.04664,-40.7456
115,1.07647,-31.2355
116,1.04857,-23.768
117,1.01283,-17.2262
118,1.06717,-13.885
119,1.09213,-21.1717
120,1.07482,-47.6399
121,1.09238,-27.6804
122,1.01928,-31.6299
123,1.05188,-32.7103
124,1.0991,5.27393
125,1.03135,-13.9067
126,1.05435,-42.803
127,1.0653,-29.8661
128,1.052,-27.011
129,1.04291,-34.8359
130,1.08895,-43.0874
131,1.06331,-36.4507
132,1.09138,-39.621
133,1.05376,-34.6258
134,1.06566,-38.9113
135,1.04526,-36.1976
136,1.0139,-30.9689
137,1.08026,15.7131
138,1.09286,-35.0435
139,1.04415,-22.2611
140,1.05221,-21.239
141,1.09305,-0.719711
142,1.07997,-33.8715
143,1.053,-32.6433
144,1.07609,-5.60757
145,1.08398,-9.80034
146,1.10385,-18.7694
147,1.0983,-26.8606
148,1.09163,-6.39308
149,1.04853,-42.6412
150,1.09787,-2.65451
151,1.0944,-35.4978
152,1.07,-43.2001
153,1.02206,-39.4032
154,1.02688,-37.5015
