bus_id,Vm,Va_deg
1,1.25687e-07,3.25867e-07
2,-8.92937e-08,-1.20996e-06
3,4.28453e-06,4.80942e-08
4,2.17186e-07,-7.17478e-07
5,1.21573e-06,1.9051e-06
6,-5.24584e-07,4.63814e-08
7,-1.10717e-06,6.73471e-07
8,-7.14926e-08,2.64599e-08
9,-2.47218e-07,0
10,2.71669e-07,8.19794e-08
11,-5.28532e-08,0
12,-3.01313e-08,-8.89994e-08
13,6.50341e-07,4.36217e-07
14,-2.10452e-07,-3.17943e-08
15,2.43896e-07,7.87188e-08
16,3.98285e-07,-1.1418e-07
17,1.80869e-07,6.25973e-08
19,3.61286e-07,1.05005e-08
20,1.20823e-05,5.41986e-07
21,19966.1,1.9711e-07
22,2.60695e-06,9.8527e-08
23,1.25427e-06,-3.18167e-07
24,3.19247e-07,-5.50806e-07
25,1.4556e-06,1.91885e-07
26,7.59314e-07,-3.54128e-06
27,6.17991e-07,2.26204e-06
33,43836.2,-5.86181e-06
34,64055.5,2.78915e-06
35,4.53632e-07,7.35764e-07
36,3.18803e-06,-1.04916e-06
37,3473.85,-9.25042e-08
38,1.04431e-05,-6.44596e-07
39,4.74833e-06,-3.4273e-08
40,3.38527e-06,4.24369e-07
41,2.87983e-06,4.91999e-07
42,5.73187e-06,1.31985e-08
43,2.27111e-06,5.49427e-07
44,1.1947e-06,3.89329e-07
45,26821.8,2.96139e-07
46,5.41914e-07,-5.60037e-08
47,7.07442e-07,-1.0813e-07
48,3.29695e-07,-4.31822e-08
49,5.29548e-08,0
51,3.48716e-07,3.47066e-08
52,-4.05761e-07,2.41571e-07
53,2.12058e-06,-4.25204e-08
54,-1.3218e-06,-1.65551e-07
55,-1.87725e-06,-3.94815e-07
57,17204.4,1.78092e-07
58,-3.13876e-07,-8.23274e-08
59,6.72853e-07,3.88715e-07
60,-1.13987e-07,1.62488e-07
61,4.06585e-07,4.07763e-08
62,2.16179e-06,0
63,4.62705e-07,2.0398e-07
64,2.6226e-07,1.64041e-07
69,1.04424e-07,1.1607e-07
70,6.04904e-08,-1.47058e-07
71,7.3678e-08,-2.67149e-07
72,6.6312e-07,2.72515e-06
73,-1.45415e-07,-3.02373e-07
74,2.01339e-07,1.0991e-06
76,9.95416e-08,-6.31494e-07
77,6.96936e-07,-8.74209e-09
78,6.94484e-07,2.20205e-09
79,1.09084e-05,-3.79306e-08
80,1.54185e-06,-3.10026e-06
81,7399.08,2.86282e-08
84,3.3935e-07,1.51294e-06
85,1.01522e-06,4.04081e-08
86,3.01159e-06,-5.04167e-07
87,-9.7316e-08,5.63619e-07
88,-1.73691e-06,-1.46013e-06
89,1.02498e-06,-6.48512e-06
90,-9.86101e-07,3.00221e-06
91,4.77374e-05,-3.03023e-06
92,322.03,1.87579e-07
94,51354.3,-3.73794e-07
97,1.61818e-05,-7.60169e-06
98,-1.38052e-07,-3.4811e-07
99,2.97736e-07,1.00188e-06
100,9134.67,8.69986e-07
102,1.41139e-06,2.0807e-07
103,-6.01605e-07,-5.34931e-07
104,8.66003e-07,-9.19883e-08
105,-1.28113e-06,2.67692e-07
107,8.15405e-08,7.97339e-08
108,3.28553e-07,-3.10568e-08
109,1.33587e-07,-9.73306e-08
110,4.35381e-07,0
112,1.15454e-06,-6.0045e-08
113,1.31635e-06,1.01463e-07
114,6.6734e-06,-1.38479e-07
115,2.94553e-08,5.68924e-08
116,2.07087e-06,-9.05818e-07
117,1.01335e-06,-1.55255e-07
118,-5.50229e-07,2.72378e-08
119,6.01757e-08,-1.42681e-07
120,-2.0405e-07,-1.32864e-07
121,-72225.8,-5.64263e-06
122,-3.8557e-07,3.94045e-07
123,3.27118e-07,3.88287e-07
124,-4.75022e-07,-6.6657e-06
125,1297.22,4.57629e-07
126,2.41637e-08,-2.97888e-06
127,-4.52003e-06,1.52888e-05
128,1.50814e-06,-4.38525e-06
129,-9605.62,-2.76773e-06
130,-8.01648e-07,-3.41559e-07
131,1.65e-06,-9.61036e-07
132,2.09668e-06,1.98865e-07
133,8.57248e-07,3.24783e-06
134,-6.25132e-07,1.85332e-07
135,1.99392e-06,5.69533e-09
136,7256.17,8.98471e-11
137,17139.7,-1.49655e-07
138,17362.3,0
139,2.20272e-06,1.15263e-07
140,1.61622e-06,0
141,-2.42396e-05,4.2177e-05
142,-4.41339e-07,0.000103645
143,-9.82067e-06,-0.000107639
144,8.3986e-07,0
145,65774.5,8.56512e-08
146,4.13417e-06,1.6131e-07
147,1.90291e-07,-4.74536e-08
148,7.42535e-07,8.95053e-09
149,10371.1,4.13262e-08
150,-7.13601e-08,-8.2681e-09
151,-3.85863e-08,1.43597e-07
152,2.29326e-07,-5.29671e-08
153,6.65237e-07,-2.37316e-08
154,1.75907e-06,0
155,3.13865e-07,1.90513e-08
156,5.86049e-07,0
157,8.07341e-07,0
158,1.2972e-06,-1.59414e-07
159,1.07589e-06,0
160,2.24393e-06,0
161,4.5133e-07,-6.76425e-08
162,1.03857e-06,2.24706e-08
163,1.65655e-06,-1.11758e-07
164,1355.61,-3.80908e-08
165,8.95175e-07,-7.1433e-08
166,4.80464e-07,1.21336e-07
167,1.45069e-07,-2.35901e-08
168,1.00511e-06,-6.34574e-08
169,3.9802e-07,0
170,6.93824e-06,-3.75677e-07
171,-6.34072e-07,1.05492e-05
172,4.09942e-06,-1.33986e-06
173,4.06508e-07,1.74587e-07
174,0,1.39475e-06
175,2.13222e-06,3.86574e-06
176,-6.61959e-06,-4.33274e-06
177,3.37783e-06,-3.36025e-06
178,1.45615e-07,7.96921e-08
179,-5.05206e-07,1.10005e-05
180,1.28736e-05,-7.5663e-06
181,59.7404,-3.02779e-06
182,1.99215e-05,-3.28676e-05
183,5.98141e-07,-3.16467e-08
184,3.8184e-06,-4.17266e-08
185,1.79132e-06,1.91466e-06
186,7.56657e-06,-1.24996e-05
187,1.18567e-06,-2.73402e-06
188,1.0854e-05,-9.75796e-06
189,7.88316e-07,1.22374e-06
190,1020.27,-2.74784e-07
191,2.71686e-07,-1.45697e-07
192,1.31013e-06,-9.26666e-07
193,1.00512e-06,-2.11244e-08
194,2190.13,5.66224e-07
195,6.79971e-07,9.46588e-09
196,-2.82836e-08,-1.44904e-07
197,-1.98758e-07,-1.67656e-07
198,6.08488e-08,-2.06035e-08
199,3.34846e-07,-1.2438e-07
200,3.24637e-07,-2.79473e-08
201,3.72841e-05,0
202,3.33463e-07,9.9747e-08
203,8.70511e-07,0
204,7.01205e-07,-6.39409e-09
205,3.39593e-05,-3.11093e-08
206,7.29954e-07,-3.05653e-08
207,2.14914e-06,-3.84694e-08
208,-1.21341e-06,-2.01352e-06
209,1.40814e-07,0
210,-2.244e-07,-2.24679e-09
211,7.15416e-07,-9.65933e-09
212,2.29939e-07,-4.26561e-09
213,-2.26645e-07,0
214,1.5601e-06,-1.16027e-08
215,7.02406e-07,-1.19184e-08
216,3.97921e-06,-3.49027e-08
217,1.46919e-06,-4.52203e-08
218,1.1478e-07,0
219,29490.3,-2.73487e-08
220,47747.8,2.26728e-07
221,1.06576e-06,-8.76886e-09
222,9.80027e-07,-1.1927e-06
223,16380,1.13516e-06
224,6.49083e-07,4.24306e-07
225,7813.13,-4.17526e-09
226,10905,3.12835e-07
227,1.04574e-06,-1.51954e-08
228,8.06636e-07,1.24685e-06
229,1.73041e-06,-4.22765e-06
230,-1.00899e-07,2.87753e-06
231,2.00854e-07,-1.06132e-05
232,1.23898e-06,5.45667e-06
233,4.35165e-07,7.47371e-06
234,3.02493e-07,8.41299e-08
235,59985,1.41484e-06
236,1995.19,5.59947e-08
237,1.09968e-06,-1.95383e-08
238,3.26193e-07,-3.68396e-07
239,8.05235e-08,-3.46735e-08
240,-1.14004e-07,0
241,-2.45253e-07,-3.57013e-08
